URS-chT,URS,1966.??.??,?,"Bykhovsky, Anatoly A","Alburt, Lev O",,,B29,"[['e4', 'c5'], ['Nf3', 'Nf6'], ['e5', 'Nd5'], ['Nc3', 'e6'], ['Ne4', 'Qc7'], ['b3', 'Nc6'], ['Bb2', 'Nd4'], ['Bc4', 'Nb4\n'], ['O-O', 'Nbxc2'], ['Rc1', 'Qc6'], ['Rxc2', 'Qxe4'], ['Nxd4', 'cxd4'], ['Qc1', 'Bb4'], ['Bd3', 'Qxd3'], ['Rxc8+', 'Ke7\n'], ['Rxh8', 'Rxh8'], ['a3', 'Bxd2'], ['Qc5+', 'Kd8'], ['Qxa7', 'Bc3'], ['Qb8+', 'Ke7'], ['Qd6+', 'Kd8'], ['Qb8+', 'Ke7\n'], ['Qd6+', 'Kd8'], ['Bxc3', 'Qxc3'], ['Rd1', 'f6'], ['g3', 'Qc7'], ['Qxd4', 'fxe5'], ['Qg4', 'Re8'], ['Qxg7', 'd5\n'], ['Qg5+', 'Kd7'], ['Rc1', 'Qb8'], ['b4', 'e4'], ['b5', 'Qd6'], ['Qg7+', 'Re7'], ['Qh8', 'Re8'], ['Qg7+', 'Qe7\n'], ['Qc3', 'Rd8'], ['b6', 'e5'], ['Qc7+', 'Ke8'], ['Qxe7+', 'Kxe7'], ['Rc7+', 'Rd7'], ['Rxd7+', 'Kxd7'], ['g4', 'd4\n'], ['h4', 'Ke6'], ['Kf1', 'Kd5'], ['Ke2', 'Kc4'], ['Kd2', '']]",1-0
New York op,New York,1990.??.??,8,"Benjamin, Joel","Alburt, Lev O",,,B03,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'Nb6'], ['a4', 'a5'], ['Nf3', 'd5'], ['Bd3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'e6\n'], ['Qg3', 'c5'], ['dxc5', 'N6d7'], ['Nc3', 'Nc6'], ['Nb5', 'Ndxe5'], ['Bf4', 'f6'], ['O-O-O', 'Qd7'], ['Be3', 'Rc8\n'], ['Be2', 'Qf7'], ['f4', 'Nd7'], ['Rhe1', 'f5'], ['Bg1', 'Be7'], ['Bf3', 'Kf8'], ['Nd6', 'Bxd6'], ['cxd6', 'Nf6\n'], ['Bc5', 'Qd7'], ['Qf2', 'h5'], ['g4', 'hxg4'], ['hxg4', 'fxg4'], ['f5', 'Nb4'], ['fxe6', 'Qc6'], ['d7+', 'Kg8\n'], ['dxc8=Q+', 'Qxc8'], ['Bxb4', 'gxf3'], ['Bc3', 'Ne4'], ['Rxe4', 'dxe4'], ['Qd4', 'Qf8'], ['Qxe4', 'f2\n'], ['e7', '']]",1-0
New York op,New York,1990.??.??,9,"Alburt, Lev O","Geller, Efim P",,,E05,"[['d4', 'd5'], ['c4', 'e6'], ['g3', 'Nf6'], ['Bg2', 'Be7'], ['Nf3', 'O-O'], ['O-O', 'dxc4'], ['Na3', 'Bxa3'], ['bxa3', 'Bd7\n'], ['Ne5', 'Bc6'], ['Nxc6', 'Nxc6'], ['Bb2', 'Qd6'], ['Rc1', 'b5'], ['e4', 'e5'], ['f4', 'Rad8'], ['d5', 'exf4\n'], ['gxf4', 'Rfe8'], ['Qc2', 'Ne7'], ['Qf2', 'Ng4'], ['Qg3', 'f5'], ['Rcd1', 'Qb6+'], ['Bd4', 'Qg6'], ['Bf3', 'h5\n'], ['Qg2', 'fxe4'], ['Bxe4', 'Nf5'], ['Bxf5', 'Qxf5'], ['h3', 'Nf6'], ['Be5', 'Rd7'], ['Rf3', 'h4'], ['Kh2', 'Red8\n'], ['Rff1', 'Ne4'], ['Rd4', 'Ng3'], ['Rfd1', 'Qh5'], ['R4d2', 'Qf5'], ['Qf3', 'Qf7'], ['Qg4', 'Qf5'], ['Rd4', 'a6\n'], ['a4', 'Qf7'], ['R4d2', 'Nf5'], ['Qg5', 'b4'], ['a5', 'c3'], ['Re2', 'Rxd5'], ['Qxd8+', 'Rxd8'], ['Rxd8+', 'Kh7\n'], ['Rg2', 'Qc4'], ['Rd1', 'c5'], ['Rdg1', 'Ng3'], ['Rd1', 'Qe4'], ['Rd7', 'Nf5'], ['Bxg7', 'Qxf4+'], ['Kg1', 'Qe3+\n'], ['Kh2', 'Qe6'], ['Ra7', 'Ne7'], ['Rb7', 'Qe4'], ['Rb6', 'Nf5'], ['Bf6', 'c2'], ['Bg5', 'Qe5+'], ['Kg1', 'c1=Q+\n'], ['Bxc1', 'Qe1+']]",0-1
World op,Philadelphia,1990.??.??,1,Libni,"Alburt, Lev O",,,B03,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Bc4', 'Nb6'], ['Bb3', 'Bf5'], ['Nf3', 'e6'], ['exd6', 'cxd6'], ['Bg5', 'Be7\n'], ['Bxe7', 'Qxe7'], ['O-O', 'O-O'], ['Re1', 'Qd8'], ['h3', 'd5'], ['Nbd2', 'Nc6'], ['c3', 'Nd7'], ['Ba4', 'Rc8\n'], ['Nb3', 'Be4'], ['Nfd2', 'Bg6'], ['Bxc6', 'Rxc6'], ['Qg4', 'Qb6'], ['Re2', 'Bc2'], ['Rc1', 'Bf5'], ['Qf3', 'Qb5\n'], ['Nf1', 'a5'], ['Ng3', 'Bd3'], ['Rd2', 'Bc4'], ['Nh5', 'Bxb3'], ['axb3', 'Qxb3'], ['Qg4', 'g6'], ['Qg5', 'Qb6\n'], ['h4', 'Qd8'], ['Qg3', 'Nf6'], ['Nxf6+', 'Qxf6'], ['Ra1', 'b6'], ['Rd3', 'h5'], ['Re1', 'b5'], ['Re5', 'Qg7\n'], ['Qf4', 'Kh7'], ['Rg3', 'f5'], ['Qg5', 'b4'], ['cxb4', 'axb4'], ['Rb3', 'Rb8'], ['Rbe3', 'Qc7'], ['Rxe6', 'Rc1+\n'], ['Re1', 'Rxe1+'], ['Rxe1', 'Rb7'], ['Re5', 'Qd6'], ['g3', 'Rf7'], ['Qe3', 'f4'], ['Qf3', 'Qc7'], ['g4', 'Qc1+\n'], ['Kh2', 'hxg4'], ['Qxg4', 'Qxb2'], ['h5', 'Qxf2+'], ['Kh1', 'g5'], ['Qxg5', 'Qf1+'], ['Kh2', 'Qf2+'], ['Kh1', 'Qg3\n'], ['Qxg3', 'fxg3'], ['Rxd5', 'Rb7'], ['Re5', 'b3'], ['Re1', 'Kh6'], ['Kg2', 'Kxh5'], ['Kxg3', 'Kg5'], ['Rb1', 'Kf5\n'], ['Kf3', '']]",1/2-1/2
World op,Philadelphia,1990.??.??,2,"Alburt, Lev O","Knecht, A.",,,A14,"[['Nf3', 'd5'], ['c4', 'e6'], ['g3', 'Nf6'], ['Bg2', 'c6'], ['b3', 'Be7'], ['O-O', 'O-O'], ['Bb2', 'Nbd7'], ['e3', 'b6\n'], ['d3', 'Bb7'], ['Qe2', 'c5'], ['Nbd2', 'Qc7'], ['Rac1', 'Rac8'], ['b4', 'Qb8'], ['b5', 'Rfd8'], ['e4', 'dxe4\n'], ['dxe4', 'Qa8'], ['Rfe1', 'Nf8'], ['Ne5', 'Ng6'], ['Nxg6', 'hxg6'], ['f4', 'Rc7'], ['Bc3', 'Rcd7'], ['Rc2', 'Rd3\n'], ['Bf1', 'R3d7'], ['a4', 'a6'], ['e5', 'Ne8'], ['bxa6', 'Qxa6'], ['Ra1', 'Nc7'], ['Rb2', 'g5'], ['Ne4', 'gxf4\n'], ['gxf4', 'Bxe4'], ['Qxe4', 'Rd1'], ['Rbb1', 'Rxb1'], ['Qxb1', 'Qa7'], ['Bg2', 'Na6'], ['f5', 'exf5'], ['Qxf5', 'Qd7\n'], ['Qf4', 'Nb4'], ['Rf1', 'Bf8'], ['Kh1', 'Qe6'], ['h4', 'Rd3'], ['Ba1', 'Nc2'], ['Qe4', 'Rh3+'], ['Kg1', 'Ne3\n'], ['Bxh3', 'Qxh3'], ['Qf3', 'Qxf1+'], ['Qxf1', 'Nxf1'], ['Kxf1', 'Be7'], ['e6', 'fxe6'], ['Be5', 'Bd8\n'], ['Kg2', 'Kf7'], ['Kg3', 'g6'], ['Kg4', 'Ke8'], ['Bg3', 'Kd7'], ['Be5', 'Be7']]",1/2-1/2
World op,Philadelphia,1990.??.??,6,"Alburt, Lev O","Yeliseyev, I.",,,A50,"[['d4', 'Nf6'], ['c4', 'c6'], ['e3', 'd6'], ['Nf3', 'Bg4'], ['h3', 'Bh5'], ['Nc3', 'e6'], ['g4', 'Bg6'], ['Nh4', 'Be4'], ['Nxe4', 'Nxe4\n'], ['Nf3', 'Nd7'], ['Bd3', 'Qa5+'], ['Ke2', 'd5'], ['Qc2', 'Nef6'], ['Bd2', 'Bb4'], ['Bc3', 'dxc4'], ['Bxc4', 'Bxc3\n'], ['Qxc3', 'Qxc3'], ['bxc3', 'Ke7'], ['Bd3', 'c5'], ['Rab1', 'Rab8'], ['g5', 'Nd5'], ['Kd2', 'Rhc8'], ['h4', 'Nf8\n'], ['Rb5', 'cxd4'], ['cxd4', 'b6'], ['Rb3', 'Rc7'], ['Ba6', 'Rd8'], ['e4', 'Nf4'], ['Rc1', 'Rxc1'], ['Kxc1', 'f6\n'], ['Rc3', 'Nh3'], ['Rc2', 'Kf7'], ['Bf1', 'Nf4'], ['Bb5', 'Nh3'], ['gxf6', 'gxf6'], ['Bf1', 'Nf4'], ['Kd2', 'Rd7\n'], ['Ke3', 'N8g6'], ['Ne1', 'e5'], ['d5', 'Nxh4'], ['Bb5', 'Nfg2+'], ['Nxg2', 'Nxg2+'], ['Kd2', 'Rd8'], ['Rc7+', 'Kg6\n'], ['Rxa7', 'h5'], ['Bd7', 'Nf4'], ['Ke3', 'Kg5'], ['Kf3', 'h4'], ['a4', 'Rh8'], ['Bf5', 'h3'], ['Rg7+', 'Kh6\n'], ['Rg1', 'h2'], ['Rh1', 'Kg7'], ['Bg4', 'Nd3'], ['Kg3', 'Nc5'], ['f3', 'Nxa4'], ['Bh3', 'Kf7'], ['Rxh2', 'Rb8\n'], ['Be6+', 'Kg7'], ['Kg4', 'Nc5'], ['Kf5', 'b5'], ['Rg2+', 'Kh8'], ['Kxf6', 'b4'], ['Rh2+', '']]",1-0
World op,Philadelphia,1990.??.??,8,"Alburt, Lev O","Zaltsman, Vitaly F",,,A09,"[['Nf3', 'd5'], ['c4', 'dxc4'], ['e3', 'e6'], ['Bxc4', 'a6'], ['a3', 'c5'], ['O-O', 'Nf6'], ['Qe2', 'Be7'], ['Rd1', 'O-O\n'], ['Ba2', 'b5'], ['d4', 'cxd4'], ['e4', 'Nc6'], ['e5', 'Nd7'], ['Nxd4', 'Nxd4'], ['Rxd4', 'Qc7'], ['Bf4', 'Bb7\n'], ['Nc3', 'Rfd8'], ['Rc1', 'Qb6'], ['Be3', 'Qa5'], ['b4', 'Qxa3'], ['Nb1', 'Qa4'], ['Qb2', 'Nxe5'], ['Bb3', 'Nd3\n'], ['Rxd3', 'Qxb4'], ['Bd2', 'Qh4'], ['Rh3', 'Bf6'], ['Bc3', 'Bxc3'], ['Nxc3', 'Qf4'], ['Re3', 'Rac8'], ['Rce1', 'Qf6\n'], ['Rxe6', 'fxe6'], ['Rxe6', 'Qf8'], ['Re8+', 'Kh8'], ['Rxf8+', 'Rxf8'], ['f3', 'Rce8'], ['Ne2', 'Bc6\n'], ['Nf4', 'Ba8'], ['Qd4', 'Rd8'], ['Ng6+', '']]",1-0
World op,Philadelphia,1990.??.??,9,"Benjamin, Joel","Alburt, Lev O",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'g6'], ['Bc4', 'Nb6'], ['Bb3', 'Bg7'], ['a4', 'a5'], ['Qe2', 'O-O\n'], ['h3', 'Nc6'], ['O-O', 'Bf5'], ['Nc3', 'Kh8'], ['Bf4', 'Nb4'], ['Rfe1', 'Qc8'], ['Ne4', 'f6'], ['Bh2', 'fxe5\n'], ['dxe5', 'Bxe4'], ['Qxe4', 'd5'], ['Qh4', 'e6'], ['c3', 'Nd3'], ['Re2', 'Qd8'], ['Qd4', 'Rxf3'], ['gxf3', 'Nc1\n'], ['Rxc1', 'Qg5+'], ['Qg4', 'Qxc1+'], ['Kg2', 'Re8'], ['Bf4', 'Qb1'], ['Bc2', 'Qa2'], ['b3', 'Qa3'], ['h4', 'Qf8\n'], ['h5', 'Bh6'], ['Bxh6', 'Qxh6'], ['hxg6', 'hxg6'], ['Re1', 'Kg8'], ['Rh1', 'Qg7'], ['Bxg6', 'Re7'], ['Rh7', 'Qf8\n'], ['Qh4', '']]",1-0
USA op,USA,1990.??.??,?,"Alburt, Lev O","De Firmian, Nick E",,,A61,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'e6'], ['Nc3', 'exd5'], ['cxd5', 'd6'], ['Nf3', 'g6'], ['h3', 'Bg7'], ['e4', 'O-O\n'], ['Be2', 'b5'], ['Qc2', 'Nh5'], ['Bf1', 'f6'], ['g3', 'Bh8'], ['Be2', 'g5'], ['Bd3', 'Qc7'], ['Qb1', 'Qd7'], ['Ne2', 'Qb7\n'], ['Bf4', 'Re8']]",1-0
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Rowley, Robert","Alburt, Lev O",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'g6'], ['Bc4', 'Nb6'], ['Bb3', 'Bg7'], ['a4', 'dxe5'], ['a5', 'Nd5\n'], ['dxe5', 'c6'], ['O-O', 'Bg4'], ['Re1', 'O-O'], ['Nbd2', 'Nd7'], ['h3', 'Bf5'], ['a6', 'bxa6'], ['Nd4', 'Qc7\n'], ['N2f3', 'Nc5'], ['Bxd5', 'cxd5'], ['Nxf5', 'gxf5'], ['Qxd5', 'e6'], ['Qc4', 'Rfc8'], ['Qh4', 'Nd7'], ['Bh6', 'Bxh6\n'], ['Qxh6', 'Qxc2'], ['Ng5', 'Nf8'], ['Re3', 'Qxb2'], ['Nxh7', 'Qxa1+'], ['Kh2', 'Qxe5+'], ['Rxe5', 'Nxh7\n'], ['g4', 'Rc2'], ['Kg2', 'Rb8'], ['gxf5', 'exf5'], ['Qxa6', 'Rb6'], ['Qxa7', 'Rg6+'], ['Kf1', 'Rc1+'], ['Ke2', 'Rf6\n'], ['Qe3', 'Rc2+'], ['Kf1', 'f4'], ['Qf3', 'Rc1+'], ['Ke2', 'Rg1'], ['h4', 'Nf8'], ['Re8', 'Kg7'], ['Qc3', 'Nh7\n'], ['Kf3', 'Rh1'], ['Qc8', 'Rxh4'], ['Rg8+', 'Kh6'], ['Rh8', 'Rg6'], ['Qf8+', 'Rg7'], ['Qd6+', 'Rg6'], ['Qf8+', 'Rg7\n'], ['Qd6+', 'Rg6'], ['Qf8+', '']]",1/2-1/2
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Alburt, Lev O","Chapa, Eric",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Be3', 'c5'], ['Qd2', 'Qa5\n'], ['Rc1', 'O-O'], ['Nf3', 'Bg4'], ['Be2', 'Nc6'], ['d5', 'Rad8'], ['O-O', 'Bxf3'], ['gxf3', 'b6'], ['Qc2', 'Nb8\n'], ['Bd2', 'Nd7'], ['Rb1', 'f5'], ['Kg2', 'f4'], ['Bb5', 'c4'], ['Rb4', 'Ne5'], ['Rfb1', 'a6'], ['Ra4', 'Qxb5\n'], ['Rxb5', 'axb5'], ['Rb4', 'Rd6'], ['Rxb5', 'g5'], ['Qb1', 'Rff6'], ['h3', 'Ng6'], ['Kf1', 'Ne5'], ['Ke2', 'Rh6\n'], ['a4', 'Rxh3'], ['Rxb6', 'Rxb6'], ['Qxb6', 'Nxf3'], ['a5', 'Nxd2'], ['Qc6', '']]",1-0
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Kudrin, Sergey","Alburt, Lev O",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'g6'], ['Bc4', 'Nb6'], ['Bb3', 'Bg7'], ['a4', 'dxe5'], ['a5', 'Nd5\n'], ['dxe5', 'c6'], ['h3', 'Nd7'], ['Bxd5', 'cxd5'], ['Bf4', 'e6'], ['O-O', 'O-O'], ['Nc3', 'f6'], ['exf6', 'Bxf6\n'], ['Bg3', 'Nb8'], ['Nb5', 'Nc6'], ['Re1', 'Rf7'], ['c3', 'Re7'], ['Ne5', 'Bxe5'], ['Bxe5', 'Rf7'], ['Bg3', 'Nxa5\n'], ['Nd6', 'Rg7'], ['Nxc8', 'Rxc8'], ['Rxe6', 'Rd7'], ['Qg4', 'Nc6'], ['Rae1', 'Rf7'], ['Rd6', 'Qf8'], ['Rxd5', 'Re8\n'], ['Red1', 'Qe7'], ['Rd7', 'Qe6'], ['Qxe6', 'Rxe6'], ['Kf1', 'Rfe7'], ['f3', 'Rxd7'], ['Rxd7', 'Re7'], ['Rxe7', 'Nxe7\n'], ['Ke2', 'Kf7'], ['Kd3', 'Ke6'], ['Bf2', 'Nc6'], ['Ke4', 'a6'], ['f4', 'h5'], ['g4', 'hxg4'], ['hxg4', 'Nd8\n'], ['Bg3', 'Nf7'], ['f5+', 'gxf5+'], ['gxf5+', 'Kd7'], ['Kd5', 'Nh6'], ['Ke5', 'Ng4+'], ['Kf4', 'Nf6'], ['Bh4', 'Ne8\n'], ['Ke5', 'Nd6'], ['b3', 'a5'], ['Bf2', 'b5'], ['Bc5', 'Nf7+'], ['Kd5', 'a4'], ['bxa4', 'bxa4'], ['Ba3', 'Nh6\n'], ['f6', 'Ke8'], ['Ke6', 'Nf7'], ['Be7', 'Ng5+'], ['Kf5', 'Nh7'], ['Kg6', 'Nf8+'], ['Kg7', 'Ne6+'], ['Kg8', 'Ng5\n'], ['Ba3', 'Nf7'], ['Kg7', 'Nd8'], ['c4', 'Ne6+'], ['Kg8', 'Nd8'], ['c5', 'Nf7'], ['Kg7', 'Nd8'], ['Kg8', 'Nf7\n'], ['Kg7', 'Nd8'], ['c6', 'Ne6+'], ['Kg6', 'Kd8'], ['f7', '']]",1-0
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Alburt, Lev O","Dzindzichashvili, Roman",,,A54,"[['d4', 'd6'], ['c4', 'e5'], ['Nf3', 'Nd7'], ['Nc3', 'Ngf6'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['e3', 'g6'], ['Be2', 'Bg7\n'], ['O-O', 'O-O'], ['b4', 'Qd8'], ['Qb3', 'a5'], ['a3', 'b6'], ['Rfd1', 'Bb7'], ['Rac1', 'axb4'], ['axb4', 'Re8\n'], ['d5', 'e4'], ['Nd4', 'Bxd4'], ['Rxd4', 'Nf6'], ['Rd2', 'Qe7'], ['Nb5', 'Ra6'], ['Ra2', 'Rxa2'], ['Qxa2', 'Bc8\n'], ['Qa7', 'Bg4'], ['Bf1', 'Rc8'], ['c5', 'bxc5'], ['bxc5', 'Nxd5'], ['Qb7', 'c6'], ['Qxe7', 'Nxe7'], ['Nxd6', 'Rb8\n'], ['Bc4', 'Nd5'], ['Nxe4', 'Be6'], ['Bxd5', 'Bxd5'], ['Nf6+', 'Kg7'], ['Nxd5', 'cxd5'], ['g4', 'Kf6'], ['Kg2', 'Ke6\n'], ['Kf3', 'Kd7'], ['Ra1', 'Rb3'], ['c6+', 'Kd6'], ['Rc1', 'Kc7'], ['Kg3', 'Rb4'], ['Ra1', 'Kd6'], ['Ra7', 'Ke6\n'], ['Ra8', 'Rc4'], ['Rc8', 'Kd6'], ['Rh8', 'Rxc6'], ['Rxh6', 'd4'], ['exd4', 'Rc4'], ['h4', 'Ke7'], ['h5', 'gxh5\n'], ['gxh5', 'Rxd4'], ['f4', 'Kf8'], ['Ra6', 'Kg7'], ['Kg4', 'Rd1'], ['h6+', 'Kh7'], ['f5', 'Rg1+'], ['Kh5', 'Rg2\n'], ['Ra7', 'Rh2+'], ['Kg5', 'Rxh6'], ['Rxf7+', 'Kg8'], ['Re7', 'Ra6'], ['Re6', 'Ra7']]",1/2-1/2
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Alburt, Lev O","Rohde, Michael A",,,E00,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'Bb4+'], ['Nd2', 'c5'], ['Nf3', 'Nc6'], ['dxc5', 'Bxc5'], ['Bg2', 'd5'], ['O-O', 'O-O\n'], ['a3', 'a5'], ['cxd5', 'exd5'], ['Nb3', 'Bb6'], ['Nbd4', 'Re8'], ['Be3', 'Bg4'], ['Nc2', 'Rc8'], ['Qd3', 'Bxf3\n'], ['Bxf3', 'd4'], ['Bf4', 'Nd5'], ['Qd2', 'Nxf4'], ['Qxf4', 'd3'], ['Rad1', 'dxc2'], ['Rxd8', 'Rexd8'], ['Bg4', 'Nd4\n'], ['Kg2', 'Rc6'], ['Qe3', 'Ne6'], ['Qe5', 'Rd1'], ['Bxe6', 'Rxe6'], ['Qb8+', 'Bd8'], ['Qc8', 'c1=Q'], ['Qxc1', 'Rxc1\n'], ['Rxc1', 'Rxe2'], ['Rc8', 'Rd2'], ['Rb8', 'Rd7'], ['Kf3', 'Kf8'], ['Ke2', 'Ke7'], ['Ra8', 'Bb6'], ['g4', 'Rd8']]",0-1
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Alburt, Lev O","Shahade, Michael",,,E05,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'Be7'], ['Nf3', 'O-O'], ['O-O', 'dxc4'], ['Qc2', 'a6'], ['a4', 'Bd7\n'], ['Rd1', 'Bc6'], ['Nc3', 'Nbd7'], ['e4', 'b5'], ['d5', 'exd5'], ['e5', 'Ne4'], ['Nxd5', 'Bxd5'], ['Rxd5', 'Nec5\n'], ['axb5', 'Qc8'], ['Ng5', 'Bxg5'], ['Bxg5', 'axb5'], ['Rxa8', 'Qxa8'], ['Rxd7', 'Qa4'], ['Qxa4', 'Nxa4\n'], ['Rxc7', 'h6'], ['Be7', 'Rb8'], ['Bd6', 'Nxb2'], ['Bd5', '']]",1-0
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Alburt, Lev O","Young, Angelo",,,E00,"[['d4', 'e6'], ['c4', 'Bb4+'], ['Nd2', 'Nf6'], ['g3', 'O-O'], ['Bg2', 'd5'], ['Qc2', 'c5'], ['dxc5', 'Bxc5'], ['Ngf3', 'Qb6\n'], ['O-O', 'Ng4'], ['e3', 'Bxe3'], ['fxe3', 'Qxe3+'], ['Kh1', 'Nf2+'], ['Rxf2', 'Qxf2'], ['b3', 'Nc6'], ['Bb2', 'Qe3\n'], ['Re1', 'Qh6'], ['a3', 'Bd7'], ['b4', 'Rac8'], ['Qb3', 'Rfd8'], ['c5', 'e5'], ['Bxe5', 'Nxe5'], ['Rxe5', 'Bh3\n'], ['Bxh3', 'Qxh3'], ['Rxd5', 'Re8'], ['Qd3', 'Rc7'], ['Rd8', 'Rc8'], ['Rxe8+', 'Rxe8'], ['Kg1', 'Qe6'], ['Nc4', 'h6\n'], ['Nd6', 'Re7'], ['Nf5', 'Rd7'], ['N3d4', 'Qe1+'], ['Kg2', 'Qe5'], ['Qe2', 'Qd5+'], ['Qf3', 'Qa2+'], ['Kh3', 'Qc4\n'], ['Qf4', 'Qd3'], ['Nxh6+', 'Kh7'], ['Qf5+', 'Qxf5+'], ['Nhxf5', 'Rd5'], ['Nd6', 'Rxd4'], ['Nxb7', 'g5\n'], ['c6', 'g4+'], ['Kg2', 'Rd2+'], ['Kf1', 'Rd1+'], ['Ke2', 'Rc1'], ['Nc5', 'Rc2+'], ['Kd3', '']]",1-0
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Brooks, Michael A","Alburt, Lev O",,,A00,"[['g3', 'e5'], ['Bg2', 'd5'], ['d3', 'f5'], ['c4', 'dxc4'], ['Qa4+', 'c6'], ['Qxc4', 'Bd6'], ['Nf3', 'Qe7'], ['O-O', 'Nf6\n'], ['e4', 'Be6'], ['Qc2', 'fxe4'], ['dxe4', 'Na6'], ['Nbd2', 'Nb4'], ['Qc3', 'a5'], ['a3', 'Na2'], ['Qc2', 'Nxc1\n'], ['Raxc1', 'Bc7'], ['Nc4', 'Nd7'], ['Ne3', 'O-O'], ['Nf5', 'Qf6'], ['Rfd1', 'a4'], ['Qe2', 'Bxf5'], ['exf5', 'Qxf5\n'], ['Qc4+', 'Kh8'], ['g4', 'Qf7'], ['Qc2', 'Qe7'], ['h4', 'Bb6'], ['Re1', 'Rf4'], ['Ng5', 'Bxf2+'], ['Kh1', 'g6\n'], ['Re4', 'Bxh4'], ['Rxf4', 'Bxg5'], ['Rf3', 'Bxc1'], ['Qxc1', 'Rf8'], ['Rxf8+', 'Qxf8'], ['Qd2', 'Nc5\n'], ['g5', 'Qe7'], ['Qe3', 'Qd6'], ['Qe1', 'Kg7'], ['Qb4', 'Kf8'], ['Qg4', 'Ke7'], ['Qc8', 'Qd8'], ['Qg4', 'Qd7\n'], ['Qf3', 'Qf5'], ['Qc3', 'Kd6'], ['Qd2+', 'Nd3'], ['Qc3', 'Nc5'], ['Qd2+', 'Qd3'], ['Qf2', 'Qd1+'], ['Kh2', 'Ne6\n'], ['Qe3', 'Qh5+'], ['Bh3', 'Qxg5'], ['Qa7', 'Qf4+'], ['Kh1', 'Qc1+'], ['Kh2', 'Qxb2+'], ['Kh1', 'Qc1+\n'], ['Kh2', 'Qf4+'], ['Kh1', 'Qh4'], ['Qe3', 'Ke7'], ['Qc3', 'Kf6'], ['Qd3', 'Ng5'], ['Qd8+', 'Kg7'], ['Qe7+', 'Kh6\n'], ['Qf6', 'Qxh3+']]",0-1
USA-op Los Angeles,Los Angeles,1991.??.??,?,"Edelman, Daniel","Alburt, Lev O",,,C11,"[['e4', 'Nf6'], ['Nc3', 'd5'], ['e5', 'Nfd7'], ['f4', 'e6'], ['d4', 'c5'], ['Nf3', 'Nc6'], ['Be3', 'Be7'], ['Qd2', 'O-O\n'], ['dxc5', 'Nxc5'], ['Bd3', 'Nxd3+'], ['Qxd3', 'f6'], ['O-O', 'Bd7'], ['Ne2', 'fxe5'], ['Nxe5', 'Nxe5'], ['fxe5', 'Qc7\n'], ['Bd4', 'a6'], ['Nc3', 'b5'], ['a3', 'Qc4'], ['Qxc4', 'bxc4'], ['Rxf8+', 'Rxf8'], ['Rf1', 'Rc8'], ['Kf2', 'Be8\n'], ['Ke1', 'Bg6'], ['Kd1', 'Bh5+'], ['Kd2', 'Bf8'], ['Be3', 'Be7'], ['h3', 'd4'], ['Bxd4', 'Rd8'], ['g4', 'Bxg4\n'], ['hxg4', 'Rxd4+'], ['Ke3', 'Rxg4'], ['Ne4', 'h5'], ['Rd1', 'Bg5+'], ['Nxg5', 'Rxg5'], ['Kf4', 'Rf5+\n'], ['Ke4', 'h4'], ['b4', 'cxb3'], ['cxb3', 'g5'], ['b4', 'Kf7'], ['Rb1', 'h3'], ['a4', 'h2'], ['b5', 'Rf4+'], ['Ke3', 'axb5\n'], ['axb5', 'Rb4'], ['Rh1', 'Rxb5'], ['Rxh2', 'Rxe5+'], ['Kf3', 'Kg6'], ['Rh8', 'Rf5+'], ['Kg3', 'Rf4'], ['Rg8+', 'Kf5\n'], ['Rf8+', 'Ke4'], ['Ra8', 'e5'], ['Rg8', 'Rf3+'], ['Kg2', 'Rf5'], ['Kg3', 'Ke3'], ['Kg4', 'Rf1'], ['Ra8', 'Rg1+\n'], ['Kf5', 'g4'], ['Ra3+', 'Kf2'], ['Ra4', 'g3'], ['Ra2+', 'Kf3'], ['Ra3+', 'Kg2'], ['Kg4', 'Kh2'], ['Kh4', 'e4\n'], ['Re3', 'Rf1'], ['Rxg3', 'Rf3'], ['Rg4', 'e3']]",0-1
