Wch U14 Girls,Menorca,1996.??.??,2,Wang Yue,"Charkhalashvili, Inga",,,B13,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['Bd3', 'Nf6'], ['c3', 'Bg4'], ['Qb3', 'Qc7'], ['Ne2', 'Bxe2'], ['Bxe2', 'Nc6\n'], ['O-O', 'e6'], ['Be3', 'Bd6'], ['f4', 'O-O'], ['Qd1', 'Qb6'], ['b4', 'Ne4'], ['Bd3', 'f5'], ['Rf3', 'a5'], ['b5', 'Ne7\n'], ['c4', 'dxc4'], ['Bxc4', 'Rf6'], ['Qb3', 'a4'], ['Bxe6+', 'Kh8'], ['Qc4', 'Bxf4'], ['Bxf4', 'Rxe6'], ['Na3', 'Rc8\n'], ['Qxa4', 'Nc3'], ['Qb4', 'Ned5'], ['Rxc3', 'Nxc3'], ['Kh1', 'Nd5'], ['Qd6', '']]",1/2-1/2
Wch U10,Cannes,1997.??.??,4,Wang Yue,"Srebrnic, Marko",,,E81,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Bg5', 'c5'], ['d5', 'h6'], ['Be3', 'a6'], ['Qd2', 'Kh7\n'], ['Bd3', 'Bd7'], ['Nge2', 'Qa5'], ['O-O', 'e6'], ['a4', 'exd5'], ['cxd5', 'Rc8'], ['f4', 'Ng4'], ['e5', 'Re8\n'], ['Ne4', 'Qxd2'], ['Bxd2', 'dxe5'], ['h3', 'Nf6'], ['Nxf6+', 'Bxf6'], ['fxe5', 'Bxe5'], ['Rxf7+', 'Kg8\n'], ['Bxg6', 'Bg7'], ['Ng3', 'Bxb2'], ['Raf1', 'Bd4+'], ['Kh1', 'Bg7'], ['Nh5', 'Bd4'], ['Bxh6', 'Bxa4'], ['Rf8+', '']]",1-0
Wch U10,Cannes,1997.??.??,5,"Alavi Moghaddam, Sayed Javad",Wang Yue,,,C15,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['exd5', 'Bxc3+'], ['bxc3', 'exd5'], ['Bd3', 'Ne7'], ['Qh5', 'c5'], ['Bg5', 'c4\n'], ['Bxe7', 'Qxe7+'], ['Be2', 'Qe4'], ['Qe5+', 'Qxe5'], ['dxe5', 'Nc6'], ['f4', 'Bf5'], ['O-O-O', 'O-O-O\n'], ['Bf3', 'Be6'], ['g4', 'g6'], ['Ne2', 'Rhf8'], ['Nd4', 'Nxd4'], ['Rxd4', 'Kc7'], ['Rhd1', 'b5'], ['h3', 'Kc6\n'], ['f5', 'gxf5'], ['gxf5', 'Bxf5'], ['Bxd5+', 'Kc7'], ['h4', 'Rde8'], ['Re1', 'Re7'], ['Rf4', 'Bg6'], ['Ref1', 'Rd7\n'], ['Bf3', 'h5'], ['a4', 'a6'], ['Rf6', 'Rb8'], ['Rxa6', 'Rb6'], ['Ra7+', 'Kd8'], ['Ra8+', 'Ke7'], ['a5', 'Re6\n'], ['a6', 'Rb6'], ['Rd1', 'Rc7'], ['Rdd8', 'Ke6'], ['a7', 'Ra6'], ['Rd6+', 'Rxd6'], ['exd6', '']]",1-0
Wch U10,Cannes,1997.??.??,7,Wang Yue,"Halai, Taufik",,,D03,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['Nbd2', 'd5'], ['e3', 'O-O'], ['Bd3', 'Nbd7'], ['O-O', 'c5'], ['c3', 'b6\n'], ['h3', 'Bb7'], ['Bxf6', 'Nxf6'], ['Ne5', 'Nd7'], ['f4', 'Nxe5'], ['fxe5', 'f6'], ['exf6', 'exf6'], ['dxc5', 'bxc5\n'], ['e4', 'Qb6'], ['Qb3', 'c4+'], ['Qxb6', 'axb6'], ['Be2', 'Bh6'], ['Rfd1', 'Rfe8'], ['Kf2', 'Bxd2'], ['Rxd2', 'Rxe4\n'], ['a3', 'Kf7'], ['Bf3', 'Re5'], ['Rad1', 'Ke6'], ['Rd4', 'h5'], ['R1d2', 'Rh8'], ['b3', 'b5'], ['a4', 'Rc8\n'], ['Rb2', 'Bc6'], ['bxc4', 'bxc4'], ['a5', 'Ra8'], ['Rb6', 'Kd6'], ['Rf4', 'f5'], ['g4', 'hxg4'], ['hxg4', 'Rxa5\n'], ['Rxc4', 'dxc4'], ['Rxc6+', 'Ke7'], ['gxf5', 'gxf5'], ['Rc7+', 'Kf6'], ['Rxc4', 'Rac5'], ['Ra4', 'Rxc3\n'], ['Ra2', 'Kg5'], ['Kg2', 'Rec5'], ['Ra8', 'Kf4'], ['Bd1', 'Rd5'], ['Ra4+', 'Kg5'], ['Ra1', 'Rd2+'], ['Kf1', 'Rh3\n'], ['Kg1', 'Re3'], ['Ba4', 'Kf4'], ['Bb5', 'Rb3'], ['Bf1', 'Rg3+'], ['Kh1', 'Rd6'], ['Bg2', 'Rh6+'], ['Kg1', 'Rhg6\n'], ['Ra4+', 'Ke5'], ['Ra5+', 'Kf6'], ['Kh1', 'f4'], ['Ra2', 'Rh6+'], ['Kg1', 'f3'], ['Ra6+', 'Kg5'], ['Ra5+', 'Kh4\n'], ['Ra4+', 'Rg4'], ['Rxg4+', 'Kxg4'], ['Bf1', 'Kg3'], ['Bg2', 'Ra6'], ['Bf1', 'f2+'], ['Kh1', 'Rh6+']]",0-1
Wch U10,Cannes,1997.??.??,8,Wang Yue,"Llaneza Vega, Marcos",,,A41,"[['d4', 'd6'], ['c4', 'Nd7'], ['Nc3', 'e5'], ['Nf3', 'Ne7'], ['e4', 'g6'], ['Be3', 'Bg7'], ['Be2', 'O-O'], ['dxe5', 'dxe5\n'], ['O-O', 'f5'], ['exf5', 'gxf5'], ['Bg5', 'Qe8'], ['Nd5', 'Nc6'], ['Nxc7', 'Qg6'], ['Qd5+', 'Kh8'], ['Ne6', 'Rg8\n'], ['Nh4', 'Qf7'], ['Nc7', 'Qxd5'], ['cxd5', 'Nd4'], ['Bh5', 'Rb8'], ['Ne6', 'Nf6'], ['Nxd4', 'exd4'], ['Bxf6', 'Bxf6\n'], ['Nf3', 'Rd8'], ['Rfe1', 'Bd7'], ['Rad1', 'Be8'], ['Bxe8', 'Rxe8'], ['Re6', 'Rxe6'], ['dxe6', 'Re8'], ['Nxd4', 'Bxd4\n'], ['Rxd4', 'Rxe6'], ['Kf1', 'Re7'], ['Rd5', 'Rf7'], ['Ke2', 'Kg7'], ['Rd6', 'Rc7'], ['Kf3', 'Kg8'], ['Kf4', 'Rc2\n'], ['Rd8+', 'Kf7'], ['Rd7+', 'Kg6'], ['Rxb7', 'Rxf2+'], ['Kg3', 'Rc2'], ['Kf3', 'Rd2'], ['h3', 'Rd3+'], ['Ke2', 'Rg3\n'], ['Kf1', 'Rd3'], ['Rxa7', 'Rd1+'], ['Ke2', 'Rg1'], ['Kf2', 'Rb1'], ['Rb7', 'Ra1'], ['a3', 'Ra2'], ['Rb4', 'Kg5\n'], ['Kf3', 'Ra1'], ['a4', 'Rf1+'], ['Ke2', 'Rg1'], ['Kf2', 'Ra1'], ['b3', 'Ra2+'], ['Kf3', 'h5'], ['Rb5', 'h4\n'], ['a5', 'Ra1'], ['b4', 'Rf1+'], ['Ke2', 'Rg1'], ['Kf2', 'Ra1'], ['Rc5', 'Kf4'], ['Rc4+', 'Kg5'], ['Rc6', 'Kf4\n'], ['a6', 'Ra2+'], ['Kg1', 'Kg3'], ['Rg6+', 'Kf4'], ['b5', 'Ra5'], ['Rg8', '']]",1-0
Wch U10,Cannes,1997.??.??,10,Wang Yue,"Soskov, Vjatseslav",,,E01,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['g3', 'c6'], ['Bg2', 'Bd6'], ['O-O', 'dxc4'], ['a4', 'O-O'], ['Qc2', 'Nbd7\n'], ['Qxc4', 'Nb6'], ['Qc2', 'Qe7'], ['e4', 'e5'], ['a5', 'Nbd7'], ['a6', 'c5'], ['axb7', 'Bxb7'], ['d5', 'Rfb8\n'], ['Nc3', 'a6'], ['Nd2', 'h6'], ['Nc4', 'Re8'], ['Nd1', 'Bc7'], ['Nde3', 'g6'], ['Rd1', 'Bd6'], ['Na5', 'Reb8\n'], ['Nec4', 'Kg7'], ['Nc6', 'Bxc6'], ['dxc6', 'Nb6'], ['Nxd6', 'Rd8'], ['Nb7', 'Rxd1+'], ['Qxd1', 'Rc8\n'], ['Na5', 'Qd8'], ['Qxd8', 'Rxd8'], ['Be3', '']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.10.25,1,"Kradolfer, Conny",Wang Yue,,,C45,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nxc6', 'bxc6'], ['e5', 'Qe7'], ['Qe2', 'Nd5'], ['c4', 'Ba6\n'], ['b3', 'g6'], ['Bb2', 'Bg7'], ['g3', 'O-O'], ['Nd2', 'd6'], ['Nf3', 'dxe5'], ['Bxe5', 'Bxe5'], ['Nxe5', 'Rfe8\n'], ['f4', 'f6'], ['Qe4', 'Qb4+'], ['Kf2', 'fxe5'], ['fxe5', 'Qd2+'], ['Qe2', 'Qd4+'], ['Kg2', 'Qxa1']]",0-1
Wch U16 Girls,Oropesa del Mar,1998.10.26,2,Wang Yue,"Pratibha, Y.",,,A08,"[['e4', 'e6'], ['d3', 'd5'], ['Nd2', 'c5'], ['g3', 'Nc6'], ['Bg2', 'Nf6'], ['Ngf3', 'Be7'], ['O-O', 'O-O'], ['Re1', 'b5\n'], ['h4', 'Bb7'], ['e5', 'Nd7'], ['Nf1', 'Rc8'], ['N1h2', 'd4'], ['Ng5', 'h6'], ['Nh3', 'Qc7'], ['Qh5', 'Rfe8\n'], ['Ng4', 'Bf8'], ['Bf4', 'Nb4'], ['Bxh6', 'Bxg2'], ['Kxg2', 'gxh6'], ['Nxh6+', 'Bxh6'], ['Qxh6', 'Nxe5\n'], ['Ng5', 'Ng4'], ['Qh7+', 'Kf8'], ['Qh8+', 'Ke7'], ['Qg7', 'Ne3+'], ['fxe3', 'Nxc2'], ['exd4', 'Nxe1+\n'], ['Rxe1', 'Kd6'], ['Ne4+', 'Kc6'], ['Rc1', 'c4'], ['dxc4', 'Kb7'], ['Nc5+', 'Ka8'], ['cxb5', 'Rg8'], ['Qe5', 'Qxe5\n'], ['dxe5', 'Rgd8'], ['b4', 'Rd2+'], ['Kh3', 'Rxa2'], ['Rf1', 'Re2'], ['Ra1', 'Kb8'], ['Rf1', 'Rb2'], ['Rxf7', 'Rg8\n'], ['Re7', 'Re2'], ['Nd7+', 'Ka8'], ['b6', 'axb6'], ['Nxb6+', 'Kb8'], ['Nd7+', 'Kc8'], ['Nf6', 'Rg6'], ['h5', 'Rg5\n'], ['h6', 'Rg6'], ['h7', 'Rh6+'], ['Kg4', 'Reh2'], ['Rxe6', 'Kc7'], ['Kg5', 'R6h3'], ['g4', 'Rh6'], ['Ne4', '']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.10.27,3,"Moshina, Cristina",Wang Yue,,,C89,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['c3', 'd5\n'], ['exd5', 'e4'], ['Ng5', 'Bg4'], ['Qc2', 'Ne5'], ['Nxe4', 'Nxe4'], ['Qxe4', 'Bd6'], ['f4', 'Ng6'], ['d4', 'Qd7\n'], ['Rf1', 'Rae8'], ['Qc2', 'Re2'], ['Qd3', 'Nh4'], ['g3', 'Rg2+'], ['Kh1', 'Be2']]",0-1
Wch U16 Girls,Oropesa del Mar,1998.10.29,4,"Gara, Anita",Wang Yue,,,C99,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Na5'], ['Bc2', 'c5'], ['d4', 'Qc7'], ['Nbd2', 'cxd4'], ['cxd4', 'Nc6'], ['Nb3', 'a5'], ['Be3', 'a4\n'], ['Nbd2', 'Nb4'], ['Bb1', 'Bd7'], ['a3', 'Nc6'], ['Bd3', 'Qb8'], ['b4', 'Re8'], ['d5', 'Nd8'], ['Qb1', 'g6\n'], ['Bh6', '']]",0-1
Wch U16 Girls,Oropesa del Mar,1998.10.30,5,Wang Yue,"Pokorna, Regina",,,C90,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d3', 'Be7'], ['O-O', 'O-O'], ['Re1', 'd6'], ['c3', 'Na5'], ['Bb5', 'a6\n'], ['Ba4', 'b5'], ['Bc2', 'c5'], ['Nbd2', 'Qc7'], ['Nf1', 'Nc6'], ['Ne3', 'Be6'], ['Ng5', 'Bd7'], ['h3', 'h6\n'], ['Nf3', 'Be6'], ['d4', 'cxd4'], ['cxd4', 'Nxd4'], ['Nxd4', 'exd4'], ['Qxd4', 'Nd7'], ['Qd3', 'Ne5'], ['Qd1', 'Rac8\n'], ['Bd2', 'Bf6'], ['Bc3', 'Bg5'], ['Bb3', 'Nc6'], ['Nd5', 'Qd8'], ['Qd3', 'Ne5'], ['Qe2', 'Bxd5'], ['Bxd5', 'Qc7\n'], ['Rad1', 'Rfd8'], ['Rf1', 'Be7'], ['f4', 'Nc6'], ['Qh5', 'Bf8'], ['Rd3', '']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.10.31,6,Wang Yue,"Zimina, Olga",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['b3', 'e6'], ['Bb5', 'Nf6'], ['e5', 'Ng4'], ['Bxc6', 'dxc6'], ['Bb2', 'Nh6'], ['Nc3', 'Be7\n'], ['Ne4', 'Nf5'], ['O-O', 'b6'], ['d3', 'Bb7'], ['Nfd2', 'Qd7'], ['Nc4', 'h5'], ['a4', 'O-O-O'], ['a5', 'b5\n'], ['a6', 'Ba8'], ['Ne3', 'h4'], ['Qd2', 'h3'], ['g3', 'Nd4'], ['f4', 'f5'], ['exf6', 'gxf6'], ['Ba3', 'c4'], ['Nc5', 'Bxc5\n'], ['Bxc5', 'Rh5'], ['b4', 'Qh7'], ['Bxd4', 'Rxd4'], ['Qc3', 'c5'], ['bxc5', 'Qd7'], ['c6', 'Qd6'], ['Rad1', 'b4\n'], ['Qa1', 'c3'], ['Kf2', 'Qxc6'], ['Ke2', 'Rb5'], ['Rb1', 'Qb6'], ['Qa4', 'b3'], ['Qa3', 'Rdb4'], ['Rxb3', 'Rxb3\n'], ['cxb3', 'Rc5'], ['b4', 'Rc7'], ['Qa4', 'Bc6'], ['Qb3', 'Bg2'], ['Rf2', 'Qxa6'], ['f5', 'e5'], ['g4', 'e4\n'], ['Qg8+', 'Kb7'], ['Qd5+', 'Kb8'], ['b5', 'Qa3'], ['Nc2', 'exd3+'], ['Qxd3', 'Qe7+'], ['Qe3', 'Qd6'], ['Qf4', 'Qd5\n'], ['Ke1', 'Kb7'], ['Re2', 'Rd7']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.11.02,7,"Moser, Eva",Wang Yue,,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d3', 'Be7'], ['O-O', 'O-O'], ['c3', 'd5'], ['exd5', 'Nxd5'], ['Re1', 'Bg4\n'], ['h3', 'Bh5'], ['Nbd2', 'a6'], ['Ne4', 'Nb6'], ['Bb3', 'Bg6'], ['Bc2', 'Qd7'], ['Qe2', 'Rad8'], ['Be3', 'Nd5\n'], ['Rad1', 'f5'], ['Nc5', 'Qc8'], ['Nb3', 'Bh5'], ['Bc1', 'Kh8'], ['c4', 'Ndb4'], ['Bb1', 'a5'], ['a4', 'Na6\n'], ['Qe3', 'h6'], ['Nxe5', 'Nxe5'], ['Qxe5', 'Bd6'], ['Qc3', 'Bb4'], ['Qc2', 'Bxe1'], ['Rxe1', 'f4'], ['Qc3', 'Rde8\n'], ['Re5', 'Bg6'], ['h4', 'Qg4'], ['h5', 'Bxh5'], ['d4', 'Rxe5'], ['dxe5', 'f3']]",0-1
Wch U16 Girls,Oropesa del Mar,1998.11.03,8,Wang Yue,"Matnadze, Ana",,,B53,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Qxd4', 'Nc6'], ['Bb5', 'Bd7'], ['Bxc6', 'Bxc6'], ['Nc3', 'h6'], ['Be3', 'e5\n'], ['Qd3', 'Nf6'], ['O-O', 'Be7'], ['Nh4', 'g6'], ['Rad1', 'Ng4'], ['Nf3', 'Nxe3'], ['Qxe3', 'Qc8'], ['Rfe1', 'Kf8\n'], ['Nd2', 'Kg7'], ['Nc4', 'Qe6'], ['Nd5', 'Bd8'], ['Qa3', 'Bxd5'], ['exd5', 'Qc8'], ['Nxd6', 'Qxc2'], ['Rc1', 'Qd2\n'], ['Red1', 'Qg5'], ['Nxb7', 'Bb6'], ['Nc5', 'Rhd8'], ['b4', 'a5'], ['bxa5', 'Rxa5'], ['Qb4', 'Rxd5'], ['Qxb6', 'Raxc5\n'], ['Qxc5', 'Rxc5'], ['Rxc5', 'Qg4'], ['Ra1', 'Qd4'], ['Rcc1', 'Qa4'], ['a3', 'f5'], ['Rcb1', 'Kf6'], ['Rb4', 'Qa5\n'], ['Rc4', 'f4'], ['a4', 'Kf5'], ['f3', 'g5'], ['Re4', 'Kf6'], ['Rae1', 'Qa7+'], ['Kf1', 'Qa6+'], ['Kg1', 'Qa7+\n'], ['Kh1', 'Kg6'], ['h3', 'Qa5'], ['Rb1', 'Kh5'], ['Rb5', 'Qd2'], ['Rbxe5', 'Kh4'], ['Kh2', 'Qa2'], ['a5', 'h5\n'], ['Rf5', 'g4'], ['hxg4', 'hxg4'], ['Rfxf4', 'Qxa5'], ['Rxg4+', 'Kh5'], ['Re8', 'Qc7+'], ['Kh3', 'Qc3\n'], ['Reg8', 'Qa1'], ['Rh4+', '']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.11.04,9,"Jurkiewicz, Katarzyna",Wang Yue,,,C45,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nxc6', 'bxc6'], ['e5', 'Qe7'], ['Qe2', 'Nd5'], ['h4', 'd6\n'], ['c4', 'Nb6'], ['exd6', 'Qxe2+'], ['Bxe2', 'cxd6'], ['Be3', 'Be6'], ['b3', 'Be7'], ['Nc3', 'O-O'], ['Ne4', 'd5\n'], ['Bc5', 'Rfe8'], ['cxd5', 'Bxd5'], ['f3', 'Bxe4'], ['Bxe7', 'Bg6'], ['h5', 'Rxe7'], ['hxg6', 'Rae8'], ['gxf7+', 'Kxf7']]",0-1
Wch U16 Girls,Oropesa del Mar,1998.11.06,10,"Makovetskaya, Elena",Wang Yue,,,C47,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Bb4'], ['Nxc6', 'bxc6'], ['Bd3', 'd5'], ['exd5', 'cxd5\n'], ['O-O', 'O-O'], ['Nb5', 'Bg4'], ['f3', 'Bc5+'], ['Kh1', 'Bh5'], ['c3', 'Bg6'], ['Bg5', 'c6'], ['Nd4', 'Qd6\n'], ['Bxg6', 'hxg6'], ['Qd2', 'Bb6'], ['Bf4', 'Qd7'], ['Rfe1', 'Nh5'], ['Rad1', 'Rfe8'], ['Nb3', 'Qf5'], ['Be3', 'Bc7\n'], ['Nd4', 'Qf6'], ['Bg5', 'Qd6'], ['g4', 'Nf6'], ['Bh4', 'Rab8'], ['Bg3', 'Qd7'], ['Nb3', 'Bxg3'], ['hxg3', 'a5\n'], ['Kg2', 'a4'], ['Nc5', 'Qa7'], ['Nd3', 'Rxe1'], ['Rxe1', 'Qc7'], ['Qf2', 'Re8'], ['g5', 'Rxe1'], ['Qxe1', 'Nd7\n'], ['Qe8+', 'Nf8'], ['Ne5', 'Qb7'], ['Nxc6', 'Qxb2+'], ['Kh3', 'Qc1'], ['Ne7+', 'Kh7'], ['Qxf8', 'Qf1+\n'], ['Kh4', 'Qh1+'], ['Kg4', 'f5+'], ['gxf6', 'Qh5+'], ['Kf4', 'Qh6+'], ['Ke5', 'Qe3+'], ['Kd6', 'Qb6+'], ['Nc6', '']]",1-0
Wch U16 Girls,Oropesa del Mar,1998.11.07,11,Wang Yue,"Ankhchimer, B.",,,B50,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['b3', 'd6'], ['Bb2', 'Nf6'], ['d3', 'g6'], ['g3', 'Bg7'], ['Bg2', 'Bg4'], ['h3', 'Bd7'], ['Nbd2', 'Qc8\n'], ['a4', 'Qc7'], ['Nc4', 'O-O'], ['O-O', 'd5'], ['exd5', 'Nxd5'], ['Bxg7', 'Kxg7'], ['d4', 'cxd4'], ['Nxd4', 'Nf6\n'], ['Nb5', 'Qc8'], ['Kh2', 'Be6'], ['Qe2', 'Nb4'], ['Ne3', 'Nc6'], ['Rad1', 'h5'], ['Nd4', 'h4'], ['g4', 'Nb4\n'], ['f4', 'Rd8'], ['f5', 'Bd5'], ['fxg6', 'Kxg6'], ['Nef5', 'Qc7+'], ['Kg1', 'e6'], ['Nxh4+', 'Kg7'], ['Qd2', 'Bxg2\n'], ['Qg5+', 'Kf8'], ['Nxe6+', '']]",1-0
Asia-chT (Women),Shenyang,1999.10.10,1,Xu Yuhua,Wang Yue,,,B31,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'g6'], ['O-O', 'Bg7'], ['c3', 'Nf6'], ['Re1', 'O-O'], ['h3', 'd6'], ['d4', 'Bd7\n'], ['Nbd2', 'Qb6'], ['Bxc6', 'Bxc6'], ['d5', 'Bd7'], ['Nf1', 'e5'], ['dxe6', 'Bxe6'], ['Ng5', 'Rad8'], ['Ng3', 'Bd7\n'], ['Qc2', 'h6'], ['Nf3', 'Be6'], ['Be3', 'Qc6'], ['Rad1', 'd5'], ['exd5', 'Bxd5'], ['Ne5', 'Qc8'], ['Qa4', 'a6\n'], ['c4', 'Be6'], ['Qa5', 'Rxd1'], ['Rxd1', 'Re8'], ['Bxc5', 'Nd7'], ['Nxd7', 'Bxd7'], ['Bd4', 'Bc6'], ['Bxg7', 'Kxg7\n'], ['b4', 'Qe6'], ['b5', 'axb5'], ['cxb5', 'Bd5'], ['a4', 'h5'], ['Qc3+', 'Kh7'], ['Qd4', 'Bb3'], ['Rc1', 'Ra8\n'], ['Ne4', '']]",1-0
Asia-chT (Women),Shenyang,1999.10.11,2,Wang Yue,Nguyen Thi Thanh An,,,B14,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['c4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Bb4'], ['cxd5', 'Nxd5'], ['Qc2', 'Nc6\n'], ['Bd3', 'Be7'], ['a3', 'h6'], ['O-O', 'O-O'], ['Qe2', 'Re8'], ['Bc2', 'Bf8'], ['Bd2', 'Nf6'], ['Rad1', 'Bd7\n'], ['Rfe1', 'Qb6'], ['Be3', 'Qa5'], ['Bf4', 'Qh5'], ['Qd3', 'g6'], ['Ne5', 'Red8'], ['h3', 'Be8'], ['Nxc6', 'bxc6\n'], ['Qg3', 'Bg7'], ['Bc7', 'Rd7'], ['Ba4', 'Rc8'], ['Be5', 'Rb7'], ['Rd2', 'Qg5'], ['Qd3', 'Rb6'], ['Re3', 'h5\n'], ['Rf3', 'Nd5'], ['Ne4', 'Qe7'], ['Bd6', 'Qb7'], ['b4', 'Qa6'], ['Qc2', 'Rd8'], ['Bc5', 'Rbb8'], ['Nd6', 'Bf8\n'], ['Nxe8', 'Bxc5'], ['Qxc5', 'Rxe8'], ['Qxc6', 'Qxc6'], ['Bxc6', 'Red8'], ['Ba4', 'Nb6'], ['Bb3', 'Rbc8\n'], ['Rfd3', 'Nd5'], ['g3', 'Kf8'], ['Kg2', 'Ke7'], ['Kf3', 'g5'], ['Rc2', 'Rxc2'], ['Bxc2', 'Kd6'], ['Bb3', 'Rc8\n'], ['Ke2', 'Nc3+'], ['Ke3', 'Nd5+'], ['Kd2', 'Nf6'], ['Re3', 'Nd7'], ['a4', 'a6'], ['a5', 'Rb8'], ['Kc3', 'Rc8+\n'], ['Bc4', 'e5'], ['Kb3', 'exd4'], ['Re4', 'Rb8'], ['Rxd4+', 'Ke7'], ['Rd5', 'f6'], ['Bxa6', '']]",1-0
Asia-chT (Women),Shenyang,1999.10.11,3,Wang Yue,"Anhchimeg, Bayanmonh",,,B50,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['b3', 'd6'], ['Bb5', 'Nf6'], ['Qe2', 'Bd7'], ['O-O', 'g6'], ['Bxc6', 'Bxc6'], ['e5', 'Bxf3\n'], ['Qxf3', 'dxe5'], ['Qxb7', 'Bg7'], ['Bb2', 'Nd7'], ['Nc3', 'O-O'], ['Nd5', 'e6'], ['Nc3', 'c4'], ['Ba3', 'Re8\n'], ['Nb5', 'Rb8'], ['Qa6', 'Qb6'], ['Qxb6', 'Nxb6'], ['Nd6', 'Red8'], ['bxc4', 'Bf8'], ['c5', 'Bxd6'], ['cxd6', 'Nc4\n'], ['Bc5', 'a6'], ['Rfe1', 'Nxd6'], ['Rxe5', 'Nc4'], ['Re4', 'Nxd2'], ['Ra4', 'Rdc8'], ['Bd4', 'Rc4'], ['Rxc4', 'Nxc4\n'], ['f4', 'Kf8'], ['Kf2', 'Ke7'], ['Rd1', 'Rb5'], ['Rd3', 'Rd5'], ['Ke2', 'Kd6'], ['Bf6', 'Rxd3'], ['Kxd3', 'Kd5\n'], ['g3', 'Nd6'], ['Be5', 'Nc4'], ['Bf6', 'Nd6'], ['Be7', 'Nc4'], ['Bf6', 'Nd6']]",1/2-1/2
