URS-chTJ,Kramatorsk,1989.??.??,?,"Tabatadze, Tamaz","Tkachiev, Vladislav",,,E73,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['Bg5', 'Nc6'], ['d5', 'Ne5'], ['Qd2', 'c6\n'], ['Nf3', 'Nxf3+'], ['Bxf3', 'cxd5'], ['cxd5', 'Bd7'], ['O-O', 'Rc8'], ['h3', 'Re8'], ['Be3', 'Qa5'], ['Bd4', 'Rc4\n'], ['Be3', 'Rec8'], ['Rfc1', 'a6'], ['a3', 'b5'], ['g4', 'b4'], ['Na2', 'Rxc1+'], ['Rxc1', 'Rxc1+'], ['Nxc1', 'Ne8\n'], ['Kg2', 'Qa4'], ['Bd1', 'Qb5'], ['axb4', 'Nc7'], ['Bd4', 'Bxd4'], ['Qxd4', 'Qb7'], ['Be2', 'Nb5'], ['Bxb5', 'Bxb5\n'], ['Na2', 'Bd7'], ['Nc3', 'Qc7'], ['Kg3', 'Qb7'], ['f4', 'Qc7'], ['e5', 'g5'], ['fxg5', 'dxe5'], ['Qc5', 'Qd8\n'], ['Ne4', 'Bb5'], ['d6', 'exd6'], ['Nxd6', 'e4'], ['Nxe4', 'Qd3+'], ['Kf4', 'Qf1+'], ['Ke5', 'Qe2'], ['Qf2', 'Qd3\n'], ['Qd2', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,7.12,"Jakovenko,D","Tkachiev,V",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'O-O'], ['a3', 'Be7'], ['e4', 'd6'], ['Bd3', 'e5'], ['O-O', 'exd4\n'], ['Nxd4', 'Re8'], ['b4', 'a5'], ['Bb2', 'Nbd7'], ['Nf5', 'Bf8'], ['Ne3', 'c6'], ['Qb3', 'Ne5'], ['Be2', 'Qb6\n'], ['c5', 'Qc7'], ['cxd6', 'Qxd6'], ['Rad1', 'Qc7'], ['f4', 'Neg4'], ['Bxf6', 'Nxf6'], ['e5', 'Be6'], ['Bc4', 'Ng4\n'], ['Bxe6', 'Nxe3'], ['Bxf7+', 'Qxf7'], ['Qxe3', 'axb4'], ['axb4', 'Bxb4'], ['Ne4', 'Ra2'], ['Kh1', 'Qg6\n'], ['Qf3', 'Ra3'], ['Qe2', 'Qf7'], ['Ng5', 'Qa2'], ['Qh5', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,8.12,"Tkachiev,V","Jakovenko,D",,,A08,"[['Nf3', 'd5'], ['g3', 'Nf6'], ['Bg2', 'e6'], ['O-O', 'Be7'], ['d3', 'c5'], ['Nbd2', 'Nc6'], ['e4', 'O-O'], ['Re1', 'b5\n'], ['a4', 'b4'], ['exd5', 'exd5'], ['d4', 'Bg4'], ['dxc5', 'Bxc5'], ['Nb3', 'Bb6'], ['h3', 'Bh5'], ['Bg5', 'a5\n'], ['Qd3', 'h6'], ['Be3', 'Rc8'], ['Bxb6', 'Qxb6'], ['Nh4', 'Kh8'], ['Re3', 'Rcd8'], ['Qb5', 'Qc7'], ['Qc5', 'Qd7\n'], ['Nxa5', 'Nxa5'], ['Qxa5', 'd4'], ['Ree1', 'b3'], ['cxb3', 'g5'], ['Qf5', 'Qd6'], ['Nf3', 'Bxf3'], ['Qxf3', 'd3\n'], ['Rad1', 'd2'], ['Re2', 'Kg7'], ['Qc3', 'Qb6'], ['Rexd2', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,9.13,"Tkachiev,V","Riazantsev,A",,,E17,"[['Nf3', 'Nf6'], ['g3', 'b6'], ['d4', 'Bb7'], ['c4', 'e6'], ['Bg2', 'Be7'], ['O-O', 'O-O'], ['Re1', 'Na6'], ['Nc3', 'Ne4\n'], ['Bf4', 'Nxc3'], ['bxc3', 'Be4'], ['Bf1', 'Nb8'], ['Nd2', 'Bb7'], ['e4', 'd6'], ['Qg4', 'Re8'], ['a4', 'Nd7\n'], ['Bg2', 'e5'], ['Be3', 'a5'], ['Qd1', 'Bf8'], ['Qc2', 'Nf6'], ['f3', 'g6'], ['Nf1', 'Bg7'], ['Bf2', 'Nd7\n'], ['Rad1', 'c6'], ['Bh3', 'Nf8'], ['Rb1', 'c5'], ['dxc5', 'dxc5'], ['Ne3', 'Qc7'], ['Nd5', 'Bxd5'], ['cxd5', 'Red8\n'], ['Rb5', 'Rd6'], ['Reb1', 'Bf6'], ['Qb2', 'Bd8'], ['c4', 'Qe7'], ['Be1', 'Bc7'], ['Bc3', 'Re8'], ['Rf1', 'g5\n'], ['Qd2', 'Rg6'], ['Rbb1', 'f6'], ['d6', 'Bxd6'], ['Rxb6', 'Ne6']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,10.13,"Riazantsev,A","Tkachiev,V",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'O-O'], ['a3', 'Be7'], ['e4', 'd6'], ['Be2', 'Nbd7'], ['Qc2', 'e5\n'], ['Nb1', 'c6'], ['Nc3', 'exd4'], ['Nxd4', 'd5'], ['exd5', 'cxd5'], ['cxd5', 'Nb6'], ['O-O', 'Nfxd5'], ['Nxd5', 'Nxd5\n'], ['Rd1', 'Qb6'], ['Nf5', 'Bxf5'], ['Qxf5', 'Nf6'], ['b4', 'Rfd8'], ['Be3', 'Qe6'], ['Qxe6', 'fxe6'], ['Rxd8+', 'Bxd8\n'], ['Bf3', 'Nd5'], ['Bxd5', 'exd5'], ['Rd1', 'a5'], ['b5', 'Be7'], ['a4', 'Rc8'], ['Rxd5', 'Rc4'], ['Rd4', 'Rxd4\n'], ['Bxd4', 'Kf7'], ['Kf1', 'g6'], ['Ke2', 'Ke6'], ['Kd3', 'Kd5'], ['Bc3', 'Bd8'], ['f4', 'h5'], ['Bd2', 'Bc7\n'], ['g3', 'Bd8'], ['h3', 'Bc7'], ['g4', 'hxg4'], ['hxg4', 'Bd8'], ['Bc3', 'Kc5'], ['Ke4', 'Kc4'], ['Bg7', 'Kb3\n'], ['Kd3', 'Kxa4'], ['Ke4', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,11.15,"Artemiev,V","Tkachiev,V",,,A05,"[['Nf3', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['O-O', 'O-O'], ['c4', 'd6'], ['Nc3', 'c6'], ['d3', 'Re8'], ['Rb1', 'd5\n'], ['cxd5', 'cxd5'], ['Bf4', 'Nh5'], ['Be5', 'Nc6'], ['Bxg7', 'Kxg7'], ['Nd2', 'Nf6'], ['Rc1', 'e6'], ['Nb3', 'Qe7\n'], ['d4', 'Rd8'], ['Qd2', 'Bd7'], ['Nc5', 'Be8'], ['e3', 'Rac8'], ['Nd3', 'b6'], ['b3', 'Nb4'], ['Ne2', 'Nxd3\n'], ['Qxd3', 'Qa3'], ['Qb1', 'Bb5'], ['Rxc8', 'Rxc8'], ['Rc1', 'Bd3'], ['Qxd3', 'Rxc1+'], ['Nxc1', 'Qxc1+\n'], ['Bf1', 'Ne4'], ['a4', 'Qb2'], ['Be2', 'Nc3'], ['Bg4', 'Qxb3'], ['Kg2', 'Qb2'], ['h4', 'Ne4'], ['Be2', 'Qa1\n'], ['Qc2', 'Qe1'], ['Bd3', 'Nf6'], ['Be2', 'h5'], ['Bf3', 'Qb4'], ['Qc6', 'Qc4'], ['Qxc4', 'dxc4'], ['Kf1', 'Nd5\n'], ['Ke1', 'Nc3'], ['Bc6', 'f5'], ['f3', 'Kf6'], ['Kd2', 'Nd5'], ['Bb5', 'c3+'], ['Kd3', 'c2'], ['Kxc2', 'Nxe3+\n'], ['Kd2', 'Nd5'], ['f4', 'Nc7'], ['Bc6', 'Ke7'], ['Kd3', 'Kd6'], ['Bf3', 'Nd5'], ['Bg2', 'a6'], ['Bf3', 'b5\n'], ['axb5', 'axb5'], ['Bd1', 'Nf6'], ['Bf3', 'Ne4'], ['Bxe4', 'fxe4+'], ['Kxe4', 'b4'], ['Ke3', 'Kd5'], ['Kd3', 'b3\n'], ['Kc3', 'b2'], ['Kxb2', 'Kxd4'], ['Kb3', 'Ke4'], ['Kc4', 'Kf3'], ['Kd4', 'Kxg3'], ['Ke5', 'Kxh4'], ['Kxe6', 'Kg4']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,12.15,"Tkachiev,V","Artemiev,V",,,D02,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'c6'], ['g3', 'Bf5'], ['Nc3', 'e6'], ['Nh4', 'Bg4'], ['h3', 'Bh5'], ['g4', 'Bg6'], ['Qb3', 'Qb6\n'], ['Nxg6', 'hxg6'], ['g5', 'Ng8'], ['e4', 'dxe4'], ['Nxe4', 'Bb4+'], ['Nc3', 'Ne7'], ['Be3', 'Nf5'], ['O-O-O', 'Be7\n'], ['Ne4', 'Nd7'], ['Qc2', 'Qa5'], ['Kb1', 'Rh4'], ['Bc1', 'Rc8'], ['Bg2', 'Kf8'], ['Rd3', 'Qc7'], ['Qc3', 'Nb6\n'], ['Ng3', 'Rd8'], ['Nxf5', 'gxf5'], ['Re1', 'g6'], ['f4', 'Kg8'], ['Qc2', 'Bf8'], ['Qf2', 'Rh7'], ['b3', 'a5\n'], ['a4', 'Nd7'], ['Qc2', 'Bd6'], ['Rf1', 'Bf8'], ['Rdd1', 'Bg7'], ['Bb2', 'Rh4'], ['Qf2', 'Rh7'], ['h4', 'Qb6\n'], ['Ka2', 'Nb8'], ['Rd2', 'Na6'], ['Rfd1', 'Nb4+'], ['Kb1', 'Kf8'], ['Qg3', 'Ke7'], ['Bc3', 'Rdh8'], ['d5', 'cxd5\n'], ['Bxg7', 'Rxg7'], ['Qc3', 'Rgh7'], ['cxd5', 'Nxd5'], ['Bxd5', 'exd5'], ['Re2+', 'Kf8'], ['Rde1', 'Qc6\n'], ['Re8+', 'Qxe8'], ['Qc5+', 'Kg7'], ['Qd4+', 'Kf8'], ['Rxe8+', 'Kxe8'], ['Qe5+', 'Kf8'], ['Qb8+', 'Kg7\n'], ['Qe5+', 'Kg8'], ['Qe8+', 'Kg7'], ['Qe5+', 'Kg8'], ['Qe8+', 'Kg7'], ['Qe5+', 'Kg8']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,13.9,"Tkachiev,V","Najer,E",,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['g3', 'Bf5'], ['Nc3', 'e6'], ['Nh4', 'Be4'], ['f3', 'Bg6'], ['Qb3', 'Qc8\n'], ['e4', 'dxe4'], ['Nxg6', 'hxg6'], ['fxe4', 'e5'], ['dxe5', 'Ng4'], ['e6', 'fxe6'], ['Be2', 'Ne5'], ['Bf4', 'Nbd7\n'], ['O-O-O', 'Be7'], ['h4', 'Qc7'], ['c5', 'Nxc5'], ['Qc2', 'O-O'], ['Kb1', 'Rad8'], ['Rxd8', 'Rxd8'], ['Bc4', 'b5\n'], ['Bb3', 'a5'], ['a3', 'Kh7'], ['g4', 'Rf8'], ['Bg5', 'Nxg4'], ['Qg2', 'Nf6'], ['e5', 'Nxb3'], ['exf6', 'gxf6\n'], ['h5', 'fxg5'], ['Qc2', 'Nd4'], ['hxg6+', 'Kg8'], ['g7', 'Nxc2']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,14.9,"Najer,E","Tkachiev,V",,,B06,"[['e4', 'd6'], ['d4', 'g6'], ['Nc3', 'Bg7'], ['Be3', 'c6'], ['Nf3', 'Nd7'], ['Qd2', 'e5'], ['O-O-O', 'Qe7'], ['Kb1', 'Ngf6\n'], ['Bh6', 'O-O'], ['Bxg7', 'Kxg7'], ['Bd3', 'b5'], ['Ne2', 'Rb8'], ['Ng3', 'c5'], ['dxe5', 'dxe5'], ['Qg5', 'Kh8\n'], ['h4', 'Ng8'], ['Be2', 'h6'], ['Qc1', 'Ndf6'], ['h5', 'g5'], ['Nh2', 'c4'], ['Nhf1', 'Qc5'], ['Qe3', 'Qc7\n'], ['Qd2', 'Ne7'], ['Qd6', 'Qxd6'], ['Rxd6', 'Be6'], ['Ne3', 'Kg7'], ['Rhd1', 'Rfc8'], ['Ra6', 'Rc7'], ['a3', 'Bc8\n'], ['Rad6', 'Be6'], ['c3', 'a5'], ['Ra6', 'b4'], ['axb4', 'axb4'], ['Rc1', 'bxc3'], ['Rxc3', 'Rcb7'], ['Ra2', 'Rb4\n'], ['Bxc4', 'Rc8'], ['Bxe6', 'Rxc3'], ['Nef5+', 'Nxf5'], ['Nxf5+', 'Kh7'], ['Ra7', 'Nxe4']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,15.14,"Tkachiev,V","Popov,Iv RUS",,,E62,"[['Nf3', 'Nf6'], ['g3', 'g6'], ['c4', 'Bg7'], ['Bg2', 'O-O'], ['O-O', 'd6'], ['d4', 'Nc6'], ['Nc3', 'Bf5'], ['Ne1', 'Na5\n'], ['e4', 'Bg4'], ['f3', 'Be6'], ['b3', 'c5'], ['Nc2', 'cxd4'], ['Nxd4', 'Bd7'], ['Be3', 'Nc6'], ['Nde2', 'Qa5\n'], ['Kh1', 'Rac8'], ['Rc1', 'Rfd8'], ['Nf4', 'Be8'], ['Qd2', 'e6'], ['Rfd1', 'Bf8'], ['Nfe2', 'Be7'], ['Bg5', 'a6\n'], ['a4', 'Qb4'], ['Rb1', 'Kf8'], ['Qf4', 'Ng8'], ['Bxe7+', 'Ngxe7'], ['Qf6', 'Ng8'], ['Qf4', 'Qc5'], ['Qd2', 'Nf6\n'], ['Qb2', 'e5'], ['Rd3', 'Nb4'], ['Rd2', 'Bc6'], ['Rbd1', 'Kg7'], ['Nc1', 'h5'], ['h4', 'Rc7'], ['Nd3', 'Nxd3\n'], ['Rxd3', 'Ne8'], ['Bf1', 'Rcd7'], ['b4', 'Qb6'], ['a5', 'Qa7'], ['b5', 'axb5'], ['cxb5', 'Qxa5'], ['Bh3', 'Rc7\n'], ['bxc6', 'bxc6'], ['Ne2', 'Qc5'], ['Qd2', 'Qf2'], ['Qe1', 'Qxe1+'], ['Rxe1', 'Kf8'], ['Red1', 'Ke7'], ['Rb1', 'd5\n'], ['exd5', 'cxd5'], ['Re1', 'f6'], ['Nc3', 'd4'], ['Ne4', 'Nd6'], ['Nxd6', 'Rxd6'], ['f4', 'Rc5'], ['fxe5', 'fxe5\n'], ['Bg2', 'Rb6'], ['Rxd4', 'Rd6'], ['Rxd6', 'Kxd6'], ['Re2', 'Ke6'], ['Be4', 'Kf6'], ['Kg2', 'Rc3'], ['Ra2', 'Re3\n'], ['Ra6+', 'Kg7'], ['Bxg6', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.09,16.14,"Popov,Iv RUS","Tkachiev,V",,,C29,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['f4', 'd5'], ['fxe5', 'Nxe4'], ['Nf3', 'Be7'], ['Qe2', 'Nxc3'], ['dxc3', 'c5'], ['Bf4', 'Nc6\n'], ['O-O-O', 'Be6'], ['h4', 'h6'], ['g3', 'Qa5'], ['Kb1', 'O-O-O'], ['Bh3', 'Bxh3'], ['Rxh3', 'Qa4'], ['Rhh1', 'Qe4\n'], ['Qd3', 'c4'], ['Qe3', 'Qxe3'], ['Bxe3', 'Rhe8'], ['Rd2', 'Bd6'], ['Bxa7', 'Nxe5'], ['Nd4', 'Nc6'], ['Bb6', 'Bc7\n'], ['Bxc7', 'Kxc7'], ['Nf5', 'Re5'], ['Rf1', 'Rg8'], ['Kc1', 'h5'], ['Nd4', 'f6'], ['b3', 'Nxd4'], ['Rxd4', 'cxb3\n'], ['axb3', 'Re3'], ['Kb2', 'Rxg3'], ['Rxd5', 'Rd8'], ['Rxh5', 'Rd2'], ['Rc5+', 'Kb8'], ['Re1', 'Rgg2'], ['Re7', 'Rxc2+\n'], ['Ka3', 'Ra2+'], ['Kb4', 'Rg4+'], ['c4', 'Ra6'], ['Rb5', 'Ra7'], ['h5', 'Kc8'], ['Rc5+', 'Kd8'], ['Rcc7', 'Rg5\n'], ['Rxg7', 'Rxg7'], ['Rxg7', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,17.16,"Pridorozhni,A","Tkachiev,V",,,C30,"[['e4', 'e5'], ['f4', 'Bc5'], ['Qg4', 'Nf6'], ['Qxg7', 'Rg8'], ['Qh6', 'Bf2+'], ['Kd1', 'Rg6'], ['Qh3', 'd5'], ['Qb3', 'Bxg1\n'], ['Rxg1', 'Nxe4'], ['d3', 'Nf2+'], ['Ke2', 'Nh3'], ['gxh3', 'Rxg1'], ['Nc3', 'Rxf1'], ['Kxf1', 'Bxh3+\n'], ['Ke2', 'Nc6'], ['Qxd5', 'Qh4'], ['Be3', 'Bg4+'], ['Kd2', 'Qxh2+'], ['Kc1', 'Rd8'], ['Qc5', 'Qh1+'], ['Bg1', 'Rd4\n'], ['b3', 'b6'], ['Qb5', 'Rb4'], ['Qd5', 'Qxg1+'], ['Kb2', 'Qc5'], ['Qg2', 'Rxf4'], ['Re1', 'Kd7'], ['Ne4', 'Qe7\n'], ['Qh2', 'Be6'], ['Qxh7', 'Bd5'], ['Nc3', 'Qc5'], ['Qh6', 'Qd4'], ['Qh3+', 'Be6'], ['Qe3', 'Qxe3'], ['Rxe3', 'Rf2\n'], ['Ne4', 'Rh2'], ['Kb1', 'f5'], ['Ng5', 'f4'], ['Re1', 'Bd5'], ['b4', 'Bg2'], ['b5', 'Nd4'], ['Rxe5', 'f3\n'], ['Ne4', 'Ne2'], ['Kb2', 'Rh6'], ['Rf5', 'Rg6'], ['a4', 'Ng3'], ['Nxg3', '']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,18.16,"Tkachiev,V","Pridorozhni,A",,,A41,"[['d4', 'd6'], ['g3', 'Nf6'], ['Bg2', 'g6'], ['c4', 'Bg7'], ['Nc3', 'O-O'], ['Nf3', 'c6'], ['O-O', 'Qb6'], ['e3', 'Bg4\n'], ['h3', 'Bxf3'], ['Qxf3', 'e6'], ['Rd1', 'd5'], ['Qe2', 'Nbd7'], ['b3', 'Rfe8'], ['Bb2', 'Rad8'], ['Rac1', 'Qa6\n'], ['Bf1', 'Qb6'], ['Qc2', 'h5'], ['a3', 'Qc7'], ['Bg2', 'Qb8'], ['Ne2', 'Rc8'], ['Nf4', 'b5'], ['cxb5', 'cxb5\n'], ['Qe2', 'a6'], ['Nd3', 'Bf8'], ['Qe1', 'Rxc1'], ['Rxc1', 'Rc8'], ['Nc5', 'Qa8'], ['Rc2', 'a5'], ['Qc1', 'Kg7\n'], ['e4', 'Nxc5'], ['dxc5', 'dxe4'], ['g4', 'hxg4'], ['hxg4', 'Qd5'], ['g5', 'Be7'], ['gxf6+', 'Bxf6'], ['Bxf6+', 'Kxf6\n'], ['Qf4+', 'Kg7'], ['Qxe4', 'Qxb3'], ['c6', 'Qxa3'], ['Qd4+', 'Kg8'], ['c7', 'Qe7'], ['Qb6', 'b4'], ['Qb7', 'Qd7\n'], ['Qxc8+', 'Qxc8'], ['Bb7', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,19.10,"Akopian,Vl","Tkachiev,V",,,D78,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'O-O'], ['O-O', 'c6'], ['d4', 'd5'], ['Qb3', 'a5'], ['cxd5', 'a4\n'], ['Qa3', 'cxd5'], ['Nc3', 'Nc6'], ['Bf4', 'Ne4'], ['Rfd1', 'Bf5'], ['Ne5', 'Nxc3'], ['bxc3', 'Qa5'], ['Nxc6', 'bxc6\n'], ['Rd2', 'Rfe8'], ['Rb2', 'Bf8'], ['Qb4', 'Qxb4'], ['cxb4', 'a3'], ['Rb3', 'Bg7'], ['Be5', 'Bxe5'], ['dxe5', 'Reb8\n'], ['Rc1', 'Rb6'], ['Rcc3', 'Be6'], ['Rxa3', 'Rxa3'], ['Rxa3', 'Rxb4'], ['f4', 'c5'], ['Ra5', 'Rb2'], ['Rxc5', 'Rxe2\n'], ['Bxd5', 'Bxd5'], ['Rxd5', '']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,20.10,"Tkachiev,V","Akopian,Vl",,,B15,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nf6'], ['Nxf6+', 'exf6'], ['c3', 'Bd6'], ['Bd3', 'O-O'], ['Qc2', 'h6\n'], ['Ne2', 'Re8'], ['O-O', 'Nd7'], ['Ng3', 'Nf8'], ['Bd2', 'Qc7'], ['Rfe1', 'Bd7']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,21.10,"Tkachiev,V","Inarkiev,E",,,A07,"[['Nf3', 'd5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['c4', 'd4'], ['d3', 'e5'], ['Nbd2', 'Ne7'], ['b4', 'a5'], ['b5', 'c5'], ['bxc6', 'Nexc6\n'], ['Ba3', 'Nb4'], ['Bxb4', 'axb4'], ['Qb3', 'Nc6'], ['a3', 'Qe7'], ['O-O', 'bxa3'], ['Ne1', 'O-O'], ['Nc2', 'f5\n'], ['Rxa3', 'Rxa3'], ['Nxa3', 'e4'], ['dxe4', 'f4'], ['Rb1', 'Ne5'], ['Nf3', 'Ng4'], ['c5+', 'Kh8'], ['Qc2', 'g5\n'], ['h3', 'Ne5'], ['g4', 'h5'], ['Nxe5', 'Bxe5'], ['Bf3', 'hxg4'], ['hxg4', 'Kg7'], ['Kg2', 'Rh8'], ['Rh1', 'Rxh1\n'], ['Kxh1', 'Qc7'], ['Qc4', 'Kf6'], ['Qg8', 'Qxc5'], ['Nc4', 'Bb8'], ['e5+', 'Ke7'], ['Qxg5+', 'Ke8'], ['Qg8+', 'Ke7\n'], ['Bd5', 'Bxg4'], ['Kg1', 'Bh5'], ['Qg7+', 'Kd8'], ['Qh8+', 'Ke7'], ['Qh7+', 'Kd8'], ['Qxb7', 'Bc7'], ['Qa8+', 'Ke7\n'], ['Qg8', 'Be8'], ['Qe6+', 'Kd8'], ['Nd6', 'Bxd6'], ['exd6', 'Bd7'], ['Qe7+', 'Kc8'], ['Qf8+', '']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,22.10,"Inarkiev,E","Tkachiev,V",,,C75,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'd6'], ['c3', 'Bd7'], ['O-O', 'g6'], ['d4', 'Bg7'], ['Re1', 'h6'], ['dxe5', 'Nxe5\n'], ['Nxe5', 'Bxe5'], ['Bb3', 'Ne7'], ['Qf3', 'Be6'], ['Bxe6', 'fxe6'], ['Na3', 'Qd7'], ['Nc4', 'Bg7'], ['Be3', 'O-O-O\n'], ['a4', 'Nc6'], ['Red1', 'd5'], ['Qg3', 'Qf7'], ['Nd2', 'd4'], ['cxd4', 'Nxd4'], ['Bxd4', 'Rxd4'], ['Nb3', 'Rxd1+\n'], ['Rxd1', 'Bxb2'], ['Nc5', 'Qf6'], ['Qb3', 'b6'], ['Qc4', 'bxc5'], ['Qxa6+', 'Kb8'], ['Qb5+', 'Ka8'], ['Qc6+', 'Kb8\n'], ['Qb5+', 'Kc8'], ['Rb1', 'Qc3'], ['h3', 'Qb4'], ['Rxb2', 'Qxb5'], ['Rxb5', 'Rd8'], ['Rxc5', 'Rd4']]",1-0
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,23.10,"Sargissian,G","Tkachiev,V",,,E11,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'Bb4+'], ['Bd2', 'Qe7'], ['Nc3', 'Bxc3'], ['Bxc3', 'Ne4'], ['Qc2', 'Nxc3'], ['Qxc3', 'd6\n'], ['g3', 'O-O'], ['Bg2', 'Re8'], ['O-O', 'e5'], ['dxe5', 'dxe5'], ['Nd2', 'Nd7'], ['b4', 'Nf6'], ['Ne4', 'Nxe4\n'], ['Bxe4', 'c6'], ['Rfd1', 'Bg4'], ['Rd2', 'Rad8'], ['Rad1', 'Bxe2'], ['Rxd8', 'Rxd8'], ['Rxd8+', 'Qxd8\n'], ['Kg2', 'Qd1'], ['Kh3', 'Bf1+'], ['Kh4', 'Qd8+'], ['Kg4', 'h5+'], ['Kf3', 'Qd1+'], ['Ke3', 'Qe2+']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,24.10,"Tkachiev,V","Sargissian,G",,,E00,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'Bb4+'], ['Bd2', 'a5'], ['Bg2', 'd6'], ['Nf3', 'Nbd7'], ['O-O', 'e5'], ['Be3', 'exd4\n'], ['Bxd4', 'O-O'], ['Nc3', 'Re8'], ['Qc2', 'Ne5'], ['a3', 'Bxc3'], ['Bxc3', 'Qe7'], ['b3', 'h6'], ['Nd2', 'Bg4\n'], ['Rfe1', 'c6'], ['Nf1', 'Qe6'], ['Ne3', 'Bh3'], ['Bxe5', 'dxe5'], ['Bxh3', 'Qxh3'], ['Qf5', 'Qxf5'], ['Nxf5', 'Red8\n'], ['Red1', 'Ne4'], ['Rac1', 'Kf8'], ['f3', 'Nc5'], ['b4', 'Nb3'], ['Rb1', 'Nd2'], ['Rbc1', 'Nb3'], ['Rb1', 'a4\n'], ['c5', 'Nd2'], ['Rbc1', 'Nb3'], ['Rb1', 'Nd2'], ['Rbc1', 'Nb3'], ['Rb1', 'Nd2'], ['Rbc1', '']]",1/2-1/2
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,25.8,"Tkachiev,V","Movsesian,S",,,A28,"[['c4', 'e5'], ['Nc3', 'Nc6'], ['Nf3', 'Nf6'], ['e4', 'd6'], ['d4', 'Bg4'], ['d5', 'Nd4'], ['Be3', 'Bxf3'], ['gxf3', 'g6\n'], ['f4', 'Bg7'], ['fxe5', 'dxe5'], ['Qa4+', 'c6'], ['O-O-O', 'O-O'], ['Bg2', 'Ng4'], ['Kb1', 'Qh4'], ['Rdf1', 'Bh6\n'], ['Nd1', 'b5'], ['cxb5', 'cxb5'], ['Qa5', 'Rac8'], ['h3', 'Nxe3'], ['fxe3', 'Ne2'], ['Qe1', 'Rc1+']]",0-1
FIDE World Blitz 2013,Khanty-Mansiysk RUS,2013.06.10,26.8,"Movsesian,S","Tkachiev,V",,,E69,"[['c4', 'g6'], ['Nc3', 'Bg7'], ['g3', 'Nf6'], ['Bg2', 'O-O'], ['Nf3', 'd6'], ['O-O', 'c6'], ['d4', 'Nbd7'], ['h3', 'e5\n'], ['e4', 'Qa5'], ['Be3', 'exd4'], ['Nxd4', 'Ne5'], ['Nb3', 'Qc7'], ['Nd2', 'Be6'], ['b3', 'Rfe8'], ['Qc2', 'a6\n'], ['Rfe1', 'c5'], ['Nd5', 'Qa5'], ['Bg5', 'Nfd7'], ['Rad1', 'Nc6'], ['Nf3', 'Bxd5'], ['cxd5', 'Nb4'], ['Qd2', 'Qxa2\n'], ['Qf4', 'Ne5'], ['Nxe5', 'Bxe5'], ['Qf3', 'c4'], ['bxc4', 'Qxc4'], ['Rc1', 'Qd3'], ['Re3', 'Qb5'], ['Rc7', 'Rf8\n'], ['Bh6', 'Qb6'], ['Re7', 'Bg7'], ['Bxg7', 'Kxg7'], ['Rb3', 'a5'], ['Qc3+', 'Kg8'], ['Qf6', 'Qd8'], ['h4', 'Na6\n'], ['h5', 'gxh5'], ['Rf3', 'Nc5'], ['Rf5', 'Ne6']]",1-0
