RUS-ch U10,Rybinsk,1997.??.??,1,"Rusanov, V.","Vitiugov, N.",,,B85,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Be2', 'Be7'], ['O-O', 'O-O'], ['f4', 'Qc7\n'], ['Kh1', 'a6'], ['a4', 'Nc6'], ['Be3', 'Bd7'], ['g4', 'Nxd4'], ['Bxd4', 'Bc6'], ['Bf3', 'e5'], ['Be3', 'exf4\n'], ['Bxf4', 'Nd7'], ['Nd5', 'Bxd5'], ['exd5', 'Ne5'], ['Bxe5', 'dxe5'], ['Qd3', 'Qd7'], ['c4', 'Bc5'], ['Qd2', 'a5\n'], ['Rfd1', 'Ra6'], ['b3', 'Rf6'], ['Qg2', 'Rf4'], ['d6', 'Bd4'], ['Rab1', 'Qxd6']]",0-1
71st ch-RUS 2018,Satka RUS,2018.08.29,5.6,"Dubov,Daniil","Vitiugov,N",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'e6'], ['e3', 'Nbd7'], ['Nd2', 'Be7'], ['g3', 'e5'], ['Bg2', 'exd4\n'], ['exd4', 'dxc4'], ['Nxc4', 'Nb6'], ['Nxb6', 'axb6'], ['O-O', 'Be6'], ['Bg5', 'Ra5'], ['Bxf6', 'Bxf6'], ['d5', 'cxd5\n'], ['Qd3', 'O-O'], ['Rfd1', 'Bxc3'], ['Qxc3', 'Qd6'], ['Rd4', 'Rc8'], ['Qd2', 'h6'], ['b4', 'Ra4'], ['Rd1', 'Rd8\n'], ['Bxd5', 'Bxd5'], ['Rxd5', 'Qxd5'], ['Qxd5', 'Rxd5'], ['Rxd5', 'Rxb4'], ['Rd8+', 'Kh7'], ['Rd7', 'f6\n'], ['Rxb7', 'Ra4'], ['Rxb6', 'Rxa2'], ['h4', 'Ra1+'], ['Kg2', 'Ra2'], ['Rb5', 'Ra1'], ['Rb8', 'Ra2'], ['Rc8', 'Ra1\n'], ['Rc6', 'Ra2'], ['Rc1', 'Ra3'], ['Rc2', 'Ra1'], ['Rb2', 'Ra3'], ['Rd2', 'Ra1'], ['Rd3', '']]",1/2-1/2
71st ch-RUS 2018,Satka RUS,2018.08.30,6.1,"Khismatullin,D","Vitiugov,N",,,A29,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['Nf3', 'Nc6'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nb6'], ['O-O', 'Be7'], ['d3', 'O-O\n'], ['Be3', 'Be6'], ['a3', 'a5'], ['Na4', 'Nd5'], ['Bc5', 'b6'], ['Bxe7', 'Ndxe7'], ['Ng5', 'Bd5'], ['Bxd5', 'Nxd5\n'], ['Nf3', 'Qd7'], ['Rc1', 'Rad8'], ['Nc3', 'Nxc3'], ['Rxc3', 'e4'], ['Qc2', 'exf3'], ['Rxc6', 'fxe2'], ['Re1', 'Qxd3\n'], ['Rxe2', 'Qf3'], ['Rxc7', 'Rd6'], ['Rc8', 'g6'], ['Rc3', 'Qf6'], ['Kg2', 'Re6'], ['Rxe6', 'Qxe6'], ['Re3', 'Qd5+\n'], ['Qe4', 'Qxe4+'], ['Rxe4', 'Rc8'], ['Re5', 'Kg7'], ['Rb5', 'Rc6'], ['a4', 'Kf6'], ['b4', 'axb4'], ['Rxb4', 'Kg7\n'], ['Rb5', 'Rc4'], ['Rxb6', 'Rxa4'], ['h4', 'h5'], ['Rb3', 'Ra8']]",1/2-1/2
71st ch-RUS 2018,Satka RUS,2018.09.01,7.6,"Vitiugov,N","Tomashevsky,E",,,C84,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['d3', 'b5'], ['Bb3', 'd6'], ['a4', 'b4'], ['a5', 'O-O\n'], ['Nbd2', 'h6'], ['Re1', 'Rb8'], ['h3', 'Be6'], ['Ba4', 'Nxa5'], ['d4', 'c5'], ['dxe5', 'dxe5'], ['Nxe5', 'c4\n'], ['Qe2', 'Rc8'], ['Ndf3', 'Qb6'], ['Bf4', 'Rfd8'], ['Rad1', 'Bc5'], ['Rxd8+', 'Rxd8'], ['Bg3', 'Nh5'], ['Bh2', 'Nf6\n'], ['Bg3', 'Nh5'], ['Bh2', 'Nf6']]",1/2-1/2
71st ch-RUS 2018,Satka RUS,2018.09.02,8.2,"Fedoseev,Vl3","Vitiugov,N",,,A01,"[['b3', 'e5'], ['Bb2', 'Nc6'], ['e3', 'g6'], ['c4', 'Bg7'], ['Nf3', 'd6'], ['d4', 'exd4'], ['Nxd4', 'Nxd4'], ['Bxd4', 'Nf6\n'], ['Be2', 'O-O'], ['O-O', 'Re8'], ['Bf3', 'c6'], ['Nc3', 'Be6'], ['Rc1', 'Re7'], ['e4', 'Rd7'], ['Qd2', 'a6\n'], ['Rfd1', 'b5'], ['Ne2', 'bxc4'], ['bxc4', 'Rb8'], ['Nf4', 'Qe7'], ['g3', 'c5'], ['Bc3', 'h5'], ['Bg2', 'Ng4\n'], ['Nxe6', 'fxe6'], ['Bxg7', 'Kxg7'], ['f4', 'e5'], ['f5', 'Rb6'], ['Rb1', 'Rdb7'], ['Rxb6', 'Rxb6'], ['h3', 'Nf6\n'], ['Bf3', 'Nh7'], ['fxg6', 'Ng5'], ['Qg2', 'Kxg6'], ['Rf1', 'Ne6'], ['h4', 'Nd4'], ['Bd1', 'Rb8'], ['Qd2', 'Rg8\n'], ['Kh2', 'Rg7'], ['Qe3', 'Rg8'], ['Qf2', 'Rh8'], ['Kh3', 'Kg7'], ['Kg2', 'Kg6'], ['Qd2', 'Rb8'], ['Kh3', 'Rh8\n'], ['Rf2', 'Rg8'], ['Kh2', 'Rh8'], ['Kg2', 'Rg8'], ['Qc1', 'Rg7'], ['Kh3', 'Rg8'], ['Kh2', 'Rg7'], ['Qe3', 'Rg8\n'], ['Rf1', 'Rb8'], ['Bxh5+', 'Kxh5'], ['Rf7', 'Kg4'], ['Rxe7', 'Rb2+'], ['Kg1', '']]",1-0
71st ch-RUS 2018,Satka RUS,2018.09.03,9.5,"Vitiugov,N","Andreikin,D",,,E06,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'dxc4'], ['Qc2', 'a6'], ['a4', 'Bd7\n'], ['Rd1', 'Bc6'], ['Bg5', 'b5'], ['Bxf6', 'Bxf6'], ['Nc3', 'Qe8'], ['d5', 'exd5'], ['Nd4', 'Qe5'], ['e4', 'dxe4\n'], ['axb5', 'axb5'], ['Nxc6', 'Nxc6'], ['Rxa8', 'Rxa8'], ['Qxe4', 'Qxe4'], ['Bxe4', 'Ra6'], ['Nxb5', 'Ne5\n'], ['Nxc7', 'Ra2'], ['Rb1', 'Nd3'], ['Bxd3', 'cxd3'], ['Rd1', 'Rxb2'], ['Rxd3', 'g6'], ['Nd5', 'Kg7'], ['Nxf6', 'Kxf6\n'], ['Kg2', 'Rb4'], ['Rd1', 'Kg7'], ['Kg1', 'h5'], ['h4', 'Rb5'], ['Kg2', 'Rb3'], ['Kg1', 'Rb4'], ['Kg2', 'Rb3\n'], ['Kg1', 'Rb5'], ['Kg2', 'Rb6'], ['Kg1', 'Rb5'], ['Kg2', 'Rb4'], ['Kg1', 'Rb3']]",1/2-1/2
71st ch-RUS 2018,Satka RUS,2018.09.04,10.3,"Kobalia,M","Vitiugov,N",,,C18,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Qc7'], ['Nf3', 'Nc6'], ['a4', 'Nge7\n'], ['Ba3', 'b6'], ['Bd3', 'Bd7'], ['O-O', 'c4'], ['Be2', 'O-O'], ['Nh4', 'f6'], ['f4', 'Rf7'], ['Qd2', 'f5'], ['g4', 'g6\n'], ['Qe3', 'Rg7'], ['Kh1', 'Kh8'], ['Bd6', 'Qb7'], ['Rg1', 'Rag8'], ['Qh3', 'Qc8'], ['Ba3', 'Qe8'], ['Nf3', 'fxg4\n'], ['Rxg4', 'Nf5'], ['Ng5', 'Nd8'], ['a5', 'bxa5'], ['Bc5', 'Nb7'], ['Ba3', 'Nd8'], ['Bc5', 'Nb7'], ['Ba3', '']]",1/2-1/2
71st ch-RUS 2018,Satka RUS,2018.09.05,11.4,"Vitiugov,N","Jakovenko,D",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['Nbd2', 'd6'], ['c3', 'O-O'], ['O-O', 'a6'], ['Bxc6', 'bxc6\n'], ['d4', 'exd4'], ['cxd4', 'Bb6'], ['Qc2', 'Re8'], ['Re1', 'c5'], ['d5', 'Bg4'], ['b3', 'Ba5'], ['Re3', 'c6\n'], ['dxc6', 'd5'], ['exd5', 'Rxe3'], ['fxe3', 'Qxd5'], ['Bb2', 'Bxf3'], ['Nxf3', 'Qxc6'], ['Ng5', 'Rd8\n'], ['Qc4', 'Rd7'], ['Rf1', 'Bd8'], ['Bxf6', 'Bxf6'], ['Ne4', 'Bd4'], ['exd4', 'Qxe4'], ['dxc5', 'Qxc4'], ['bxc4', 'Kf8\n'], ['Rb1', 'Rc7'], ['Rb6', 'Rxc5'], ['Rxa6', 'Rxc4'], ['Ra8+', 'Ke7'], ['Ra7+', 'Ke6'], ['Ra6+', 'Ke7'], ['Ra7+', 'Ke6\n'], ['Ra6+', 'Ke7'], ['Ra7+', '']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.09.24,1.2,"Okas,Walter","Vitiugov,N",,,A07,"[['Nf3', 'd5'], ['g3', 'Nf6'], ['Bg2', 'c6'], ['O-O', 'Bg4'], ['Ne5', 'Bh5'], ['b3', 'Nbd7'], ['Nxd7', 'Nxd7'], ['d4', 'e6\n'], ['Qd3', 'Bg6'], ['e4', 'dxe4'], ['Bxe4', 'Nf6'], ['Nd2', 'Nxe4'], ['Nxe4', 'Bb4'], ['Bb2', 'Qd5'], ['f3', 'O-O\n'], ['c4', 'Qd7'], ['Qe3', 'Rad8'], ['a3', 'Be7'], ['Rae1', 'b6'], ['Qc3', 'f6'], ['Kg2', 'Rfe8'], ['Rf2', 'f5\n'], ['d5', 'e5'], ['Qxe5', 'Bf8'], ['Qd4', 'fxe4']]",0-1
43rd Olympiad 2018,Batumi GEO,2018.09.25,2.2,"Vitiugov,N","O'Donnell,Conor",,,C02,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'c5'], ['dxc5', 'e6'], ['Bd3', 'Bxc5'], ['Qg4', 'Ne7'], ['b4', 'Bb6'], ['Nf3', 'a5\n'], ['b5', 'Ng6'], ['h4', 'f5'], ['Qg3', 'O-O'], ['h5', 'Nh8'], ['Bh6', 'Qe7'], ['Bg5', 'Qb4+'], ['Nbd2', 'Qg4\n'], ['Qh2', 'Nd7'], ['Bf4', 'Nc5'], ['Be2', 'Ne4'], ['Rf1', 'Nc3'], ['Ng1', 'Nxe2'], ['Nxe2', 'g6'], ['hxg6', 'Qxg6\n'], ['a4', 'Bd7'], ['Ra3', 'Qf7'], ['Rh1', 'Rfe8'], ['Rh3', 'Re7'], ['Nf3', 'Qg7'], ['Ng5', '']]",1-0
43rd Olympiad 2018,Batumi GEO,2018.09.26,3.18,"Vitiugov,N","Quparadze,G",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'a5'], ['a3', 'Bxd2+'], ['Qxd2', 'b6'], ['Nc3', 'Bb7'], ['Qf4', 'd5\n'], ['e3', 'O-O'], ['Rc1', 'c5'], ['cxd5', 'cxd4'], ['Qxd4', 'Nxd5'], ['Bc4', 'Nc6'], ['Qd2', 'Nxc3'], ['Qxd8', 'Rfxd8\n'], ['Rxc3', 'Ne7'], ['Ke2', 'Nd5'], ['Rc2', 'Rac8'], ['Rhc1', 'Kf8'], ['Nd2', 'Nf6'], ['f3', 'Rc5'], ['e4', 'Rdc8\n'], ['Ke3', 'Nd7'], ['Nb3', 'R5c7'], ['Nd4', 'Ne5'], ['Bb5', 'Rxc2'], ['Rxc2', 'Rxc2'], ['Nxc2', 'Ke7'], ['Kd4', 'f6\n'], ['Ne3', 'g5'], ['Be2', 'Nc6+'], ['Kc3', 'Ne5'], ['Kd4', 'Nc6+'], ['Kc3', 'Ne5'], ['g3', 'Kd6'], ['b4', 'axb4+\n'], ['axb4', 'Ke7'], ['Bd1', 'Kd6'], ['Be2', 'Ke7'], ['Bd1', 'Kd6'], ['Kd4', 'Nc6+'], ['Kc4', 'Ne5+'], ['Kc3', 'Kd7\n'], ['b5', 'Kd6'], ['Kd4', 'Ke7'], ['f4', 'gxf4'], ['gxf4', 'Ng6'], ['Nc4', 'Nxf4'], ['Nxb6', 'e5+'], ['Ke3', 'Ng2+\n'], ['Kf3', 'Nf4'], ['Ke3', 'Ng2+'], ['Kf3', 'Nf4']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.09.28,5.16,"Cruz,Cr","Vitiugov,N",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'O-O'], ['Nf3', 'd5'], ['cxd5', 'exd5'], ['Bg5', 'h6'], ['Bh4', 'Be6\n'], ['e3', 'Nbd7'], ['Bd3', 'c5'], ['a3', 'Qa5'], ['O-O', 'Bxc3'], ['Qxc3', 'Qxc3'], ['bxc3', 'Ne4'], ['Bxe4', 'dxe4\n'], ['Nd2', 'f5'], ['f3', 'g5'], ['Bf2', 'Nf6'], ['fxe4', 'Nxe4'], ['Nxe4', 'fxe4'], ['dxc5', 'Rac8'], ['Bg3', 'Rxf1+\n'], ['Rxf1', 'Rxc5'], ['Rf6', 'Rc6'], ['Be5', 'Bd5'], ['Rxc6', 'Bxc6'], ['Kf2', 'Kf7'], ['Ke1', 'Ke6'], ['Bg7', 'h5\n'], ['Kd2', 'Bb5'], ['g3', 'Kf5'], ['h4', 'Kg4'], ['Bf6', '']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.09.30,6.6,"Vitiugov,N","Vidit,S",,,C80,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'b5'], ['Bb3', 'd5'], ['dxe5', 'Be6\n'], ['Nbd2', 'Be7'], ['c3', 'O-O'], ['Bc2', 'f5'], ['Nb3', 'Qd7'], ['Qe1', 'a5'], ['a4', 'bxa4'], ['Nbd4', 'Nxd4\n'], ['Nxd4', 'Nc5'], ['Ra2', 'Nb3'], ['Nxe6', 'Qxe6'], ['Rxa4', 'Nxc1'], ['Qxc1', 'Qxe5'], ['Re1', 'Qf6\n'], ['Qa1', 'Rad8'], ['Rxa5', 'Kh8'], ['Qd1', 'c5'], ['Qf3', 'g6'], ['Ra7', 'Rf7'], ['Rd1', 'Qb6'], ['Ra2', 'Qe6\n'], ['Bd3', 'c4'], ['Bf1', 'Bf6'], ['Ra5', 'Rfd7']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.10.01,7.10,"Zajic,Milan","Vitiugov,N",,,B85,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e6'], ['Nc3', 'Qc7'], ['Be3', 'a6'], ['Be2', 'Nf6'], ['O-O', 'Be7\n'], ['f4', 'd6'], ['Qe1', 'O-O'], ['Qg3', 'Nxd4'], ['Bxd4', 'b5'], ['a3', 'Bb7'], ['Kh1', 'Rad8'], ['Rae1', 'Qd7\n'], ['Bd3', 'Bc6'], ['Nd1', 'Nh5'], ['Qg4', 'Nf6'], ['Qg3', 'Nh5'], ['Qg4', 'Nf6'], ['Qg3', '']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.10.02,8.9,"Stupak,K","Vitiugov,N",,,E10,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'a6'], ['Bg5', 'c5'], ['Nc3', 'cxd4'], ['Nxd4', 'Nc6'], ['e3', 'h6'], ['Bh4', 'Qb6\n'], ['Qd2', 'Be7'], ['Be2', 'O-O'], ['O-O', 'Rd8'], ['Rfd1', 'd6'], ['Nb3', 'a5'], ['Rac1', 'a4'], ['Nd4', 'Nxd4\n'], ['exd4', 'Ne4'], ['Nxe4', 'Bxh4'], ['Qc3', 'Bd7'], ['c5', 'dxc5'], ['dxc5', 'Qc7'], ['Nd6', 'Bc6'], ['Qb4', 'Bg5\n'], ['Rc3', 'Bf6'], ['Rcd3', 'Rab8'], ['Bf3', 'b6'], ['cxb6', 'Qxb6'], ['Qxb6', 'Rxb6'], ['Nc4', 'Rxd3'], ['Rxd3', 'Rb4\n'], ['b3', 'Bb5'], ['g3', 'Bxc4'], ['bxc4', 'Rxc4'], ['Bd1', 'Be7'], ['a3', 'g6'], ['h4', 'h5'], ['Kg2', 'Kg7\n'], ['Rd7', 'Bxa3'], ['Ra7', 'Bc5'], ['Rxa4', 'Rc1'], ['Be2', 'Rb1'], ['Rc4', 'Bb6'], ['Rc2', 'Kf6'], ['Bf3', 'Ke7\n'], ['Rd2', 'Rb4'], ['Bc6', 'Bd4'], ['Ra2', 'Rb6'], ['Be4', 'Kd6'], ['Bd3', 'Rb3'], ['Be2', 'Rb4'], ['Rc2', 'Bb6\n'], ['Bf3', 'Ke5'], ['Re2+', 'Kf6'], ['Bc6', 'Rc4'], ['Bb5', 'Rc5'], ['Rb2', 'Rc7'], ['Be2', 'Bd4'], ['Ra2', 'Kg7\n'], ['Bf3', 'Kh6'], ['Rd2', 'Rc4'], ['Be2', 'Rb4'], ['Rc2', 'Bb6'], ['Bf3', 'Rb3'], ['Bc6', 'Kg7'], ['Ba4', 'Ra3\n'], ['Bc6', 'Bd4'], ['Rd2', 'e5'], ['Bd5', 'Ra5'], ['Bc4', 'Ra4'], ['Bd5', 'f5'], ['Ra2', 'Rb4'], ['Rc2', 'Bb6\n'], ['Ba2', 'e4'], ['Rd2', 'Bd4'], ['Rc2', 'Bb6'], ['Rd2', 'Bd4'], ['Rc2', 'Rb7'], ['Bd5', 'Rd7'], ['Bc6', 'Rd6\n'], ['Ba4', 'Rb6'], ['Rc4', 'Be5'], ['Rc5', 'Re6'], ['Bb3', 'Re7'], ['Rb5', 'Bd6'], ['Rb6', 'Bc5'], ['Rc6', 'Bd4\n'], ['Rd6', 'Bc5'], ['Rc6', 'Ba3'], ['Ra6', 'Bb2'], ['Rb6', 'Rc7'], ['Ba4', 'Bd4'], ['Rd6', 'Rc4'], ['Rd7+', 'Kh6\n'], ['Bb3', 'Rb4'], ['Bg8', 'Bg7'], ['Ra7', 'Rb2'], ['Ra2', 'Rb8'], ['Bd5', 'Rb6'], ['Bc4', 'Rb4'], ['Bg8', 'Bd4\n'], ['Rc2', 'Bb6'], ['Bd5', 'Kg7'], ['Kf1', 'Kf6'], ['Kg2', 'g5'], ['hxg5+', 'Kxg5'], ['Be6', 'Rb5\n'], ['Bd7', 'Rd5'], ['Bc6', 'Rd6'], ['Bb5', 'Rd5'], ['Be2', 'h4'], ['gxh4+', 'Kxh4'], ['Rb2', 'Rd6\n'], ['Rb5', 'Rg6+'], ['Kf1', 'Kg5'], ['Bc4', 'Kf4'], ['Bd5', 'Bd4'], ['Bb7', 'Rg8'], ['Bc6', 'Rg7\n'], ['Rd5', 'Be5'], ['Bd7', 'Rh7'], ['Kg2', 'Rh6'], ['Bb5', 'Rh8'], ['Bd7', 'Rg8+'], ['Kf1', 'Ra8\n'], ['Rb5', 'Ra2'], ['Kg1', 'Rd2'], ['Be6', 'Rd6'], ['Bc8', 'Rd8'], ['Be6', 'Re8'], ['Bd7', 'Re7'], ['Bc8', 'Rf7\n'], ['Kg2', 'Bd4'], ['Rd5', 'Bb6'], ['Rb5', 'Bc7'], ['Kf1', 'Be5'], ['Kg2', 'Re7'], ['Kf1', 'Rc7'], ['Be6', 'Rc6\n'], ['Bd7', 'Rc2'], ['Kg1', 'Rc3'], ['Kg2', 'Rc1'], ['Be6', 'Rc7'], ['Kf1', 'Re7'], ['Bc8', 'Kg5'], ['Bb7', 'Re8\n'], ['Bc6', 'Re6'], ['Bd5', 'Re7'], ['Bb7', 'Kg4'], ['Bc8', 'Rc7'], ['Be6', 'Kf3'], ['Rb3+', 'Kf4']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.10.03,9.6,"Vitiugov,N","Valsecchi,A",,,B72,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be2', 'Bg7'], ['Be3', 'O-O'], ['Qd2', 'Nc6\n'], ['O-O-O', 'Nxd4'], ['Bxd4', 'Be6'], ['f4', 'Qa5'], ['a3', 'Rac8'], ['Kb1', 'Rfd8'], ['Bf3', 'Kf8'], ['Qe3', 'b5\n'], ['e5', 'dxe5'], ['Bxe5', 'Nd7'], ['Bxg7+', 'Kxg7'], ['Bd5', 'Bxd5'], ['Rxd5', 'Nf6'], ['Rxd8', 'Qxd8\n'], ['Re1', 'Qd7'], ['Qxe7', 'Qc6'], ['Qxa7', 'Qxg2'], ['Qg1', 'Qd2'], ['f5', 'b4'], ['axb4', 'Nd5'], ['Rd1', 'Nxc3+\n'], ['bxc3', 'Qxc3'], ['Qd4+', 'Qxd4'], ['Rxd4', 'Kf6'], ['fxg6', 'hxg6'], ['Kb2', 'Ke5'], ['Rd1', 'f5'], ['Kb3', 'f4\n'], ['Re1+', 'Kd4'], ['c4', 'f3'], ['c5', 'Kd3'], ['Rd1+', 'Ke2'], ['Rc1', 'f2'], ['Rc2+', 'Kf3'], ['Rxf2+', 'Kxf2\n'], ['Kc4', 'Ke3'], ['b5', 'Ke4'], ['c6', 'Ke5'], ['Kc5', 'Rh8'], ['c7', 'Rxh2'], ['Kc6', 'Rc2+'], ['Kd7', 'Rd2+\n'], ['Ke7', 'Rc2'], ['b6', 'Rc6'], ['Kd7', 'Rd6+'], ['Ke8', 'Rxb6'], ['c8=Q', 'Rf6'], ['Ke7', 'Rf5'], ['Qe6+', 'Kf4\n'], ['Qxg6', 'Re5+'], ['Kf6', 'Re2'], ['Qd3', 'Re3'], ['Qd4+', 'Kf3'], ['Kf5', 'Re2'], ['Qd3+', 'Kf2'], ['Kf4', 'Re8\n'], ['Qa3', 'Re2'], ['Qb4', 'Kg2'], ['Qd4', 'Rf2+'], ['Kg4', 'Kh1'], ['Kg3', 'Rg2+'], ['Kf3', 'Kh2'], ['Qd5', 'Kg1\n'], ['Qe5', 'Kh1'], ['Qe4', 'Kh2'], ['Qe1', '']]",1-0
43rd Olympiad 2018,Batumi GEO,2018.10.04,10.3,"Jones,G","Vitiugov,N",,,C91,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['d4', 'Bg4'], ['Be3', 'exd4'], ['cxd4', 'Na5'], ['Nbd2', 'Nxb3'], ['axb3', 'Qd7'], ['h3', 'Bh5'], ['d5', 'Bg6\n'], ['Bf4', 'c6'], ['dxc6', 'Qxc6'], ['Nd4', 'Qb7'], ['Nf5', 'Bxf5'], ['exf5', 'Rfe8'], ['Bg5', 'h6'], ['Bh4', 'Qd5\n'], ['Ne4', 'Qxd1'], ['Raxd1', 'Nxe4'], ['Rxe4', 'Bf8'], ['Rxe8', 'Rxe8'], ['Ra1', 'd5'], ['Rd1', 'Re2'], ['Rxd5', 'f6\n'], ['Bg3', 'Rxb2'], ['Rd8', 'Kf7'], ['Bd6', 'Bxd6'], ['Rxd6', 'a5'], ['Ra6', 'Rxb3'], ['Rxa5', 'Ke7'], ['Ra7+', 'Kf8\n'], ['Ra8+', 'Kf7'], ['Ra7+', 'Kg8'], ['Rb7', 'h5'], ['g3', 'h4'], ['Kg2', 'Rb2'], ['Kf3', 'Rb4'], ['Rb8+', 'Kh7']]",1/2-1/2
43rd Olympiad 2018,Batumi GEO,2018.10.05,11.2,"Vitiugov,N","Bauer,Ch",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Nbd2', 'a5'], ['a3', 'Be7'], ['e4', 'd5'], ['e5', 'Nfd7'], ['Bd3', 'c5\n'], ['O-O', 'Nc6'], ['Re1', 'cxd4'], ['Nb3', 'O-O'], ['cxd5', 'exd5'], ['Qc2', 'h6'], ['Bf4', 'Qb6'], ['Rad1', 'Nc5\n'], ['Nxc5', 'Bxc5'], ['Rc1', 'Be7'], ['h3', 'Re8'], ['Qd2', 'Bf8'], ['Bb1', 'a4'], ['h4', 'Bg4'], ['Qd3', 'g6\n'], ['Nh2', 'Bf5'], ['Qd2', 'Qa5'], ['Qd1', 'Bxb1'], ['Rxb1', 'Bg7'], ['Nf3', 'Qb6'], ['Qd2', 'Qa5'], ['Qd3', 'Qa6\n'], ['Qd2', 'Qa5'], ['Qd3', 'Qa6'], ['Qd2', 'Qa5']]",1/2-1/2
34th ECC Open 2018,Porto Carras GRE,2018.10.12,1.4,"Bates,Ri","Vitiugov,N",,,E10,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'a6'], ['Nc3', 'd5'], ['cxd5', 'exd5'], ['Bg5', 'Be6'], ['e3', 'Nbd7'], ['Be2', 'Bd6\n'], ['Qc2', 'O-O'], ['O-O', 'Re8'], ['Bh4', 'c6'], ['Ng5', 'Nf8'], ['Nxe6', 'Rxe6'], ['Qf5', 'Qc7'], ['Bg3', 'Bxg3\n'], ['hxg3', 'Rae8'], ['Rac1', 'Qe7'], ['Bd3', 'g6'], ['Qf4', 'h5'], ['Qh4', 'Kg7'], ['Ne2', 'Qb4'], ['Nf4', 'R6e7\n'], ['Rc2', 'N8h7'], ['a3', 'Qd6'], ['b4', 'Rh8'], ['Rfc1', 'Ng4'], ['Bxa6', 'bxa6'], ['Rxc6', 'Qd7'], ['Nxd5', 'Re4\n'], ['Nf4', 'Rhe8'], ['Nxg6', 'Qxd4'], ['Nf4', 'Rxe3'], ['Nxh5+', 'Kf8']]",0-1
34th ECC Open 2018,Porto Carras GRE,2018.10.14,3.5,"Sokolov,Ivan","Vitiugov,N",,,D37,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'dxc4'], ['e3', 'a6'], ['a4', 'b6'], ['Bxc4', 'Bb7'], ['O-O', 'Bb4\n'], ['Ne5', 'O-O'], ['Bd2', 'Nbd7'], ['f4', 'c5'], ['Qe2', 'cxd4'], ['exd4', 'Nxe5'], ['dxe5', 'Ng4'], ['h3', 'Bc5+\n'], ['Kh1', 'Nh6'], ['Bd3', 'Qh4'], ['Be4', 'Nf5'], ['Be1', 'Qe7'], ['Bxf5', 'exf5'], ['Bf2', 'Rad8'], ['Rad1', 'Bxf2\n'], ['Qxf2', 'Qb4'], ['Kh2', 'h6'], ['Rfe1', 'Rfe8'], ['h4', 'Bc6'], ['e6', 'Rxd1'], ['exf7+', 'Kxf7'], ['Rxd1', 'Re6\n'], ['h5', 'Kg8'], ['Rd4', 'Qe7'], ['b4', 'Qf7'], ['Qh4', 'Re3'], ['b5', 'axb5'], ['axb5', 'Bxg2'], ['Qd8+', 'Kh7\n'], ['Nd1', '']]",0-1
