Kautsky mem9,Prague,1934.??.??,12,"Opocensky, Karel","Karjakin, Sergei",,,D02,"[['d4', 'd5'], ['Nf3', 'c6'], ['e3', 'e6'], ['Bd3', 'Nd7'], ['Nbd2', 'f5'], ['c4', 'Qf6'], ['Rb1', 'a5'], ['b3', 'Bd6'], ['Bb2', 'Nh6\n'], ['Qc2', 'O-O'], ['Nf1', 'g6'], ['Ng3', 'Ng4'], ['Ne2', 'Nh6'], ['Bc3', 'Bc7'], ['b4', 'axb4'], ['Bxb4', 'Re8\n'], ['Nc3', 'Nb6'], ['O-O', 'Nxc4'], ['Bxc4', 'dxc4'], ['e4', 'b5'], ['a4', 'Bd7'], ['e5', 'Qg7'], ['axb5', 'cxb5\n'], ['d5', 'Bxe5'], ['Rfe1', 'Nf7'], ['Qd2', 'exd5'], ['Nxd5', 'Bc6'], ['Nxe5', 'Nxe5'], ['f4', 'Rad8'], ['Ne7+', 'Qxe7\n'], ['Bxe7', 'Rxd2'], ['Rxe5', 'Rxg2+'], ['Kf1', 'Rxh2'], ['Rb4', 'Ra8']]",0-1
World Blitz 2016,Doha QAT,2016.12.29,8.2,"Karjakin,Sergey","Anand,V",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['O-O', 'Nf6'], ['d3', 'd6'], ['a4', 'h6'], ['c3', 'a5'], ['Nbd2', 'O-O\n'], ['Re1', 'Ne7'], ['Nf1', 'c6'], ['Ng3', 'Bb6'], ['Bb3', 'Ng6'], ['h3', 'Re8'], ['d4', 'Be6'], ['Bc2', 'Bc7\n'], ['Be3', 'd5'], ['exd5', 'Bxd5'], ['Bxg6', 'fxg6'], ['Nxe5', 'Bxe5'], ['dxe5', 'Rxe5'], ['Bd4', 'Rxe1+\n'], ['Qxe1', 'Qd6'], ['Qd2', 'Re8'], ['Re1', 'Rxe1+'], ['Qxe1', 'Bb3'], ['Ne4', 'Nxe4'], ['Qxe4', 'Qe6'], ['Qf4', 'Qf7\n'], ['Qe5', 'Bxa4'], ['Qxa5', 'Bb3'], ['Qe5', 'g5'], ['f3', '']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.29,9.2,Yu Yangyi,"Karjakin,Sergey",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bf1', 'Nxe5'], ['Rxe5', 'O-O\n'], ['d4', 'Bf6'], ['Re1', 'Re8'], ['c3', 'Rxe1'], ['Qxe1', 'Ne8'], ['Bf4', 'd5'], ['Nd2', '']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.29,10.2,"Karjakin,Sergey","Salem,AR",,,A04,"[['Nf3', 'c5'], ['c4', 'Nf6'], ['b3', 'g6'], ['Bb2', 'Bg7'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'O-O'], ['Nc3', 'd6\n'], ['d4', 'cxd4'], ['Qxd4', 'Nbd7'], ['Qd2', 'Rc8'], ['Rac1', 'a6'], ['Rfd1', 'Rc7'], ['Nd4', 'Bxg2'], ['Kxg2', 'Qa8+\n'], ['f3', 'Rd8'], ['e4', 'e6'], ['Nc2', 'Ne8'], ['Ne3', 'h5'], ['Ne2', 'Bxb2'], ['Qxb2', 'b5'], ['cxb5', 'Rxc1\n'], ['Rxc1', 'axb5'], ['Nd4', 'Ne5'], ['Qd2', 'Nf6'], ['Qe2', 'd5'], ['f4', 'Neg4'], ['e5', 'Nxe3+'], ['Qxe3', 'Ne4\n'], ['Rc2', 'Rc8'], ['Qc1', 'Rxc2+'], ['Qxc2', 'b4'], ['Kh3', 'Qa7'], ['Qc8+', 'Kg7'], ['Nxe6+', 'fxe6'], ['Qxe6', 'Qb7\n'], ['Qe8', 'd4'], ['e6', 'Nf6'], ['Qd8', 'd3'], ['Qxd3', 'Qe7'], ['Qe3', 'Ng4'], ['Qd4+', 'Kf8'], ['Qh8+', '']]",1-0
World Blitz 2016,Doha QAT,2016.12.29,11.2,"Nepomniachtchi,I","Karjakin,Sergey",,,A00,"[['g3', 'e5'], ['Bg2', 'd5'], ['c4', 'Nf6'], ['cxd5', 'Nxd5'], ['Nc3', 'Nb6'], ['d3', 'Be7'], ['Be3', 'O-O'], ['Rc1', 'Re8\n'], ['Nf3', 'Nc6'], ['O-O', 'Bf8'], ['a3', 'Nd4'], ['Ne4', 'c6'], ['Bg5', 'f6'], ['Nxd4', 'exd4'], ['Bd2', 'Be6\n'], ['Re1', 'Bd5'], ['Qc2', 'Qd7'], ['b4', 'Rad8'], ['Qb2', 'Na4'], ['Qc2', 'b5'], ['e3', 'dxe3'], ['Bxe3', 'Rc8\n'], ['d4', 'Nb6'], ['Nc5', 'Qf7'], ['a4', 'Bxg2'], ['Kxg2', 'Nxa4'], ['Nxa4', 'bxa4'], ['Qxa4', 'Qb7'], ['Kg1', 'Bxb4\n'], ['Rb1', 'a5'], ['Rec1', 'Qb5'], ['Qd1', 'Qd5'], ['Bd2', 'Bxd2'], ['Qxd2', 'Rb8'], ['Ra1', 'Rb5'], ['Qc3', 'Rc8\n'], ['Re1', 'c5'], ['dxc5', 'Rbxc5'], ['Qe3', 'h6'], ['h4', 'Kh7'], ['Ra3', 'Qf5'], ['Rea1', 'Re5'], ['Qd3', 'Qxd3\n'], ['Rxd3', 'Rc7'], ['Ra4', 'Ra7'], ['Kg2', 'h5'], ['Rdd4', 'Kg6'], ['Rdc4', 'Kf5'], ['Kf3', 'Rb5'], ['Rf4+', 'Ke6\n'], ['Rfe4+', 'Kd6'], ['Red4+', 'Kc6'], ['Ra1', 'Rb3+'], ['Kf4', 'Rb5'], ['f3', 'Rc5'], ['g4', 'hxg4'], ['fxg4', 'Rb7\n'], ['Raa4', 'g5+'], ['hxg5', 'fxg5+'], ['Ke4', 'Rf7'], ['Ke3', 'Re7+'], ['Kd2', 'Rd7'], ['Rxd7', 'Kxd7\n'], ['Re4', 'Kc6'], ['Kd3', 'Kb5'], ['Re1', 'a4'], ['Rb1+', 'Ka5'], ['Kd4', 'Rc8'], ['Rb7', 'a3'], ['Rg7', 'Kb4\n'], ['Rb7+', 'Ka4'], ['Ke3', 'Rc4'], ['Kf3', 'a2']]",0-1
World Blitz 2016,Doha QAT,2016.12.29,12.2,"Karjakin,Sergey","Vachier Lagrave,M",,,A37,"[['Nf3', 'c5'], ['c4', 'Nc6'], ['Nc3', 'e5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['O-O', 'Nge7'], ['a3', 'O-O'], ['Ne1', 'a5\n'], ['Nc2', 'd6'], ['d3', 'Be6'], ['Nd5', 'Rb8'], ['Nxe7+', 'Nxe7'], ['b4', 'axb4'], ['axb4', 'cxb4'], ['Nxb4', 'b5\n'], ['cxb5', 'Rxb5'], ['Rb1', 'Qd7'], ['Bd2', 'Rfb8'], ['Qc2', 'd5'], ['Rfc1', 'h6'], ['h4', 'Kh7'], ['Na6', 'Rxb1\n'], ['Rxb1', 'Rxb1+'], ['Qxb1', 'Qc8'], ['Nb4', 'Qc5'], ['Na6', 'Qc8'], ['Nb4', 'Qc5'], ['Na6', 'Qc8']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.30,13.2,"Karjakin,Sergey","Morozevich,A",,,A06,"[['Nf3', 'd5'], ['e3', 'Nf6'], ['c4', 'c6'], ['Nc3', 'a6'], ['b3', 'Bg4'], ['d4', 'e6'], ['Be2', 'Nbd7'], ['O-O', 'Bd6\n'], ['Bb2', 'O-O'], ['h3', 'Bh5'], ['Ne5', 'Bxe2'], ['Nxe2', 'Qc7'], ['Nd3', 'dxc4'], ['bxc4', 'b5'], ['Rc1', 'Qb7\n'], ['Qc2', 'Rac8'], ['Rfd1', 'Be7'], ['Qb3', 'Rb8'], ['c5', 'a5'], ['a3', 'Bd8'], ['f3', 'Bc7'], ['e4', 'Rbd8\n'], ['Qc2', 'a4'], ['Bc3', 'Rfe8'], ['e5', 'Nd5'], ['Re1', 'Nf8'], ['Ng3', 'f5'], ['Ne2', 'Ng6'], ['Qd2', 'Rd7\n'], ['Nb4', 'Nxb4'], ['Bxb4', 'Nxe5'], ['Qc3', 'Nc4'], ['Rcd1', 'e5'], ['dxe5', 'Bxe5'], ['Qc1', 'Rxd1'], ['Qxd1', 'Qc8\n'], ['Kh1', 'Rd8'], ['Qc2', 'Qd7'], ['Nc1', 'Bg3'], ['Rg1', 'Ne3'], ['Qa2+', 'Qf7'], ['Qe2', 'Nd5'], ['Nd3', 'Re8\n'], ['Qd2', 'h6'], ['Bc3', 'Qe6'], ['Nb4', 'Bf4'], ['Qc2', 'Ne3'], ['Qd3', 'Qg6'], ['Qd7', 'Qg3'], ['Qxg7+', 'Qxg7\n'], ['Bxg7', 'Kxg7'], ['Nxc6', 'Rc8'], ['Nd4', 'Rxc5'], ['Ne6+', 'Kf6'], ['Nxc5', 'Bd6'], ['Nd3', 'Bxa3\n'], ['Rb1', 'Bd6'], ['Rxb5', 'a3'], ['Ra5', 'Nc4'], ['Ra6', 'Ke6'], ['Kg1', 'Kd5'], ['Kf2', 'Kd4'], ['Ke2', 'Kc3\n'], ['f4', 'Bc7'], ['g4', 'fxg4'], ['hxg4', 'Ba5'], ['Nc1', 'Kc2'], ['Rc6', 'Kxc1'], ['Rxc4+', 'Kb2'], ['Ra4', 'Bc7\n'], ['Kf3', 'a2'], ['Ke4', 'a1=Q'], ['Rxa1', 'Kxa1'], ['f5', 'Bd8'], ['Ke5', 'Kb2'], ['f6', 'Kc3'], ['Ke6', 'Bb6\n'], ['Kf7', 'Kd4'], ['Kg7', 'Ke5'], ['f7', 'Bc5'], ['Kxh6', '']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.30,14.2,"Dominguez Perez,L","Karjakin,Sergey",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bf1', 'Nxe5'], ['Rxe5', 'O-O\n'], ['d4', 'Bf6'], ['Re1', 'Re8'], ['c3', 'Rxe1'], ['Qxe1', 'Ne8'], ['Bd3', 'd5'], ['Bf4', 'g6'], ['Nd2', 'Ng7\n'], ['Qe2', 'c6'], ['Re1', 'Bf5'], ['Bxf5', 'Nxf5'], ['Nb3', 'b6'], ['Nc1', 'Qd7'], ['Nd3', 'Ng7'], ['Be5', 'Re8\n'], ['Qf3', 'Bxe5'], ['Rxe5', 'Rxe5'], ['Nxe5', 'Qe6'], ['Kf1', 'Nf5'], ['g3', 'c5'], ['Qd3', 'cxd4'], ['cxd4', 'h5\n'], ['h4', 'Kg7'], ['Nf3', 'Qe4'], ['Qxe4', 'dxe4'], ['Ng5', 'Nxd4'], ['Nxe4', 'f5'], ['Nc3', 'Kf6'], ['Nd5+', 'Ke5\n'], ['Nf4', 'Kf6'], ['Ke1', 'Ne6'], ['Nxe6', 'Kxe6'], ['Kd2', 'f4'], ['Ke2', 'Kf5'], ['Kf3', 'fxg3'], ['fxg3', 'b5\n'], ['b4', 'g5'], ['hxg5', 'Kxg5'], ['Kf2', 'Kf5'], ['Kf3', 'Ke5'], ['Ke3', 'a6'], ['a3', 'Kf5']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.30,15.2,"Karjakin,Sergey","Nakamura,Hi",,,B10,"[['e4', 'c6'], ['Nf3', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nf6'], ['Nxf6+', 'exf6'], ['Bc4', 'Bd6'], ['Qe2+', 'Qe7\n'], ['Qxe7+', 'Kxe7'], ['O-O', 'Rd8'], ['d4', 'Bg4'], ['Nd2', 'Kf8'], ['c3', 'Bf5'], ['Re1', 'Nd7'], ['Ne4', 'Be7\n'], ['Ng3', 'Bg6'], ['a4', 'c5'], ['Be3', 'Rac8'], ['Bf1', 'cxd4'], ['Bxd4', 'Nc5'], ['Be3', 'a6'], ['a5', 'Nb3\n'], ['Ra4', 'Bc2'], ['Bb6', 'Rd2'], ['Rc4', 'Rxc4'], ['Bxc4', 'Bc5'], ['Nf1', 'Bxb6'], ['Nxd2', 'Nxd2'], ['Bd5', 'Bc7\n'], ['Re2', 'Bf4'], ['g3', 'Bd3'], ['Re1', 'Bh6'], ['f4', 'Bb5'], ['Bxb7', 'g5'], ['Rd1', 'Nb3'], ['Rd6', 'Nxa5\n'], ['Bxa6', 'Be8'], ['Rxf6', 'Bg7'], ['Rb6', 'gxf4'], ['gxf4', 'Ke7'], ['Bb5', 'Bxb5'], ['Rxb5', 'Nc4'], ['Kf2', 'Ke6\n'], ['Ke2', 'Bh6'], ['Kd3', 'Nd6'], ['Rh5', 'Nf5'], ['Ke4', 'Nd6+'], ['Kf3', 'Nf5'], ['b4', 'Bg7'], ['b5', 'Bxc3\n'], ['b6', 'Ba5'], ['b7', 'Bc7'], ['Rxh7', 'Nd6'], ['Rh6+', 'Ke7'], ['h4', 'Nxb7'], ['Ra6', 'Nc5'], ['Ra7', 'Kd6\n'], ['h5', 'Nd7'], ['h6', 'Nf6'], ['Ra8', 'Ke7'], ['Rh8', 'Ke6'], ['h7', 'Bd6'], ['Re8+', 'Nxe8'], ['h8=Q', 'Ke7\n'], ['Kg4', 'Nf6+'], ['Kf5', 'Nd5'], ['Qh4+', 'Kd7'], ['Qh7', 'Ke7'], ['Qh4+', 'Kd7'], ['Qg4', 'Ne3+']]",0-1
World Blitz 2016,Doha QAT,2016.12.30,16.2,"Mamedyarov,S","Karjakin,Sergey",,,E12,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'b6'], ['a3', 'Bb7'], ['Nc3', 'd5'], ['Bg5', 'Be7'], ['Qa4+', 'Bc6'], ['Qc2', 'dxc4\n'], ['e3', 'b5'], ['Bxf6', 'gxf6'], ['a4', 'b4'], ['Nb1', 'Bxf3'], ['gxf3', 'c5'], ['dxc5', 'Nd7'], ['c6', 'Ne5\n'], ['Bxc4', 'Nxf3+'], ['Ke2', 'Ne5'], ['c7', 'Qxc7'], ['Bb5+', 'Kd8'], ['Qe4', 'Rc8'], ['Rd1+', 'Bd6'], ['f4', 'Nd7\n'], ['Nd2', 'Nc5'], ['Qxb4', 'Ke7'], ['Nc4', 'Ne4'], ['Nxd6', 'Nxd6'], ['Rac1', 'Qb8'], ['e4', 'Rxc1'], ['Rxc1', 'a5\n'], ['Qa3', 'Rc8'], ['Rd1', 'e5'], ['fxe5', 'fxe5'], ['Qg3', 'Nxb5'], ['Qg5+', 'Kf8'], ['axb5', 'Qxb5+'], ['Ke1', 'Qb4+\n'], ['Kf1', 'Qc4+'], ['Kg1', 'Qxe4'], ['Rd8+', 'Rxd8'], ['Qxd8+', 'Kg7'], ['Qxa5', 'Qb1+'], ['Kf2', 'Qxb2+\n'], ['Kg3', 'Qd4'], ['Qa2', 'Qf4+'], ['Kg2', 'h5'], ['Qc2', 'Qg5+'], ['Kh1', 'Qf4'], ['Qg2+', 'Kh6'], ['Qc6+', 'f6\n'], ['Qa6', 'e4'], ['Kg1', 'e3'], ['Qe2', 'Qg4+']]",0-1
World Blitz 2016,Doha QAT,2016.12.30,17.2,"Karjakin,Sergey","Ivanchuk,V",,,B66,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Nc6'], ['Bg5', 'e6'], ['Qd2', 'a6'], ['O-O-O', 'h6\n'], ['Nxc6', 'bxc6'], ['Bf4', 'd5'], ['Qe3', 'Bb4'], ['Be2', 'O-O'], ['e5', 'Nd7'], ['h4', 'c5'], ['Bxh6', 'gxh6\n'], ['Qxh6', 'Nxe5'], ['Rh3', 'Bxc3'], ['bxc3', 'Ra7'], ['Rg3+', 'Ng6'], ['h5', 'Qh4'], ['Rg4', 'Qh2'], ['Bd3', '']]",1-0
World Blitz 2016,Doha QAT,2016.12.30,18.2,"Korobov,A","Karjakin,Sergey",,,E34,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'd5'], ['cxd5', 'Qxd5'], ['e3', 'c5'], ['Bd2', 'Bxc3'], ['bxc3', 'O-O\n'], ['f3', 'b6'], ['Bd3', 'Qc6'], ['Ne2', 'c4'], ['Be4', 'Nxe4'], ['fxe4', 'Bb7'], ['Ng3', 'Nd7'], ['O-O', 'f5\n'], ['d5', 'exd5'], ['Nxf5', 'Rae8'], ['Nd4', 'Rxf1+'], ['Rxf1', 'Qg6'], ['exd5', 'Qxc2'], ['Nxc2', 'Bxd5\n'], ['Nd4', 'Nc5'], ['Rf5', 'Bb7'], ['h4', 'g6'], ['Rf4', 'Ne4'], ['Be1', 'Re5'], ['g4', 'h6'], ['Kf1', 'Bc8\n'], ['Nf3', 'Re8'], ['Nd2', 'Nxc3'], ['Nxc4', 'Nd5'], ['Rd4', 'Ba6'], ['Kf2', 'Bxc4'], ['Rxc4', 'Nxe3'], ['Ra4', 'a5\n'], ['Bd2', 'Nd1+'], ['Kf3', 'h5'], ['gxh5', 'gxh5'], ['Rd4', 'Rf8+'], ['Ke2', 'Nf2'], ['Rd6', 'Ne4'], ['Rxb6', 'Rf2+\n'], ['Ke3', 'Rxd2'], ['Kxe4', 'Rxa2'], ['Rb5', 'a4'], ['Rxh5', 'a3'], ['Ra5', 'Ra1'], ['Kf3', 'Kg7'], ['Ra6', '']]",1/2-1/2
World Blitz 2016,Doha QAT,2016.12.30,19.2,"Karjakin,Sergey","Leko,P",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['O-O', 'Nf6'], ['d3', 'd6'], ['a4', 'a6'], ['c3', 'O-O'], ['h3', 'Ba7'], ['Nbd2', 'Ne7\n'], ['Re1', 'c6'], ['b4', 'Ng6'], ['d4', 'exd4'], ['cxd4', 'd5'], ['exd5', 'Nxd5'], ['Qb3', 'Be6'], ['b5', 'axb5\n'], ['axb5', 'Ndf4'], ['Bxe6', 'Nxe6'], ['Ba3', 'Nxd4'], ['Nxd4', 'Bxd4'], ['Rad1', 'Re8'], ['Ne4', 'Qb6\n'], ['Nd6', 'Rxe1+'], ['Rxe1', 'Bxf2+'], ['Kh1', 'Bxe1'], ['Qxf7+', 'Kh8'], ['Bb2', 'Rg8'], ['Nf5', '']]",1-0
World Blitz 2016,Doha QAT,2016.12.30,20.2,"Wojtaszek,R","Karjakin,Sergey",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'd5'], ['O-O', 'c6\n'], ['Qc2', 'Nbd7'], ['Rd1', 'O-O'], ['Bf4', 'Nh5'], ['Bc1', 'Nhf6'], ['Bf4', 'Nh5'], ['Bc1', 'Nhf6'], ['Bf4', 'Rc8\n'], ['Nc3', 'Nh5'], ['Bc1', 'Nhf6'], ['Bf4', 'h6'], ['e4', 'dxc4'], ['Nd2', 'b5'], ['bxc4', 'bxc4'], ['Bf1', 'Nb6\n'], ['a4', 'g5'], ['Be3', 'Ng4'], ['a5', 'Nxe3'], ['fxe3', 'Nd7'], ['Bxc4', 'Bb5'], ['e5', 'g4'], ['Qe4', 'Bg5\n'], ['Qxg4', 'Kh8'], ['Qe4', 'f5'], ['Qf3', 'Qe8'], ['h4', 'Bd8'], ['Ne2', 'Rg8'], ['Kh2', 'Nf8'], ['Nf4', 'Rg4\n'], ['Rac1', 'Bxa5'], ['e4', 'Bxd2'], ['Rxd2', 'Bxc4'], ['Rxc4', 'Ng6'], ['exf5', 'exf5'], ['Rg2', 'Nxf4\n'], ['gxf4', 'Qh5'], ['Rxg4', 'fxg4'], ['Qg3', 'Qf5'], ['d5', 'Rb8'], ['Qc3', 'cxd5'], ['e6+', 'Kg8'], ['Rc7', 'Qxf4+\n'], ['Kg2', 'Qe4+'], ['Kg3', 'd4'], ['Rc8+', 'Rxc8'], ['Qxc8+', 'Kg7'], ['Qd7+', 'Kf6'], ['Qf7+', 'Ke5'], ['e7', 'Qe3+\n'], ['Kg2', 'Qe2+'], ['Kg3', 'Qe3+'], ['Kg2', 'Qe2+'], ['Qf2', 'Qe4+'], ['Kg3', 'Kd6'], ['Qf6+', 'Kd7'], ['Qxh6', 'Qe3+']]",0-1
World Blitz 2016,Doha QAT,2016.12.30,21.2,"Karjakin,Sergey","Jobava,Ba",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd5'], ['exd5', 'Qxd5'], ['d4', 'Nc6'], ['Nc3', 'Qxd4'], ['Nxc6', 'Qxd1+\n'], ['Nxd1', 'bxc6'], ['Be2', 'Bd6'], ['Ne3', 'O-O'], ['O-O', 'Re8'], ['Bf3', 'Bd7'], ['Nc4', 'Bc5'], ['Bf4', 'Nd5\n'], ['Bg3', 'Bf5'], ['Ne5', 'Bxc2'], ['Rac1', 'Bd6'], ['Nxc6', 'Be4'], ['Rfe1', 'Bxf3'], ['Rxe8+', 'Rxe8\n'], ['gxf3', 'f5'], ['Bxd6', 'cxd6'], ['Kf1', 'a6'], ['Rd1', 'Nb6'], ['b3', 'd5'], ['Nd4', 'g6'], ['Rc1', 'Nd7\n'], ['Rc6', 'a5'], ['Rd6', 'Ne5'], ['Rxd5', 'Nd3'], ['Ne2', 'Rxe2'], ['Rd8+', 'Kf7'], ['Kxe2', 'Nc1+'], ['Kd2', 'Nxa2\n'], ['Ra8', 'Nb4'], ['Rxa5', 'Nc6'], ['Ra4', 'Ne5'], ['Ke3', 'g5'], ['h3', 'h5'], ['f4', 'gxf4+'], ['Kxf4', 'Nd3+\n'], ['Kxf5', 'Nxf2'], ['h4', '']]",1-0
79th Tata Steel GpA,Wijk aan Zee NED,2017.01.14,1.2,"Karjakin,Sergey","Giri,A",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['a3', 'e5'], ['Nf3', 'Be7'], ['Bc4', 'Be6\n'], ['Ba2', 'O-O'], ['O-O', 'b5'], ['Re1', 'Re8'], ['Bg5', 'Nbd7'], ['Nd2', 'Rb8'], ['Bxf6', 'Nxf6'], ['Nf1', 'b4\n'], ['Nd5', 'bxa3'], ['bxa3', 'Nxd5'], ['Bxd5', 'Bg5'], ['g3', 'Qd7'], ['Qd3', 'Rb6'], ['h4', 'Bh6'], ['Reb1', 'Reb8\n'], ['Rb3', 'Bxd5'], ['Qxd5', 'g6'], ['Rab1', 'Rxb3'], ['Rxb3', 'Qc7'], ['a4', 'Bc1'], ['Kg2', 'h5'], ['Nh2', 'Rxb3\n'], ['cxb3', 'Qc2'], ['Nf1', 'a5'], ['Kf3', 'Qc3+'], ['Ke2', 'Qc2+'], ['Kf3', 'Qc3+'], ['Ke2', '']]",1/2-1/2
79th Tata Steel GpA,Wijk aan Zee NED,2017.01.15,2.3,"Rapport,R","Karjakin,Sergey",,,A01,"[['b3', 'e5'], ['Bb2', 'Nc6'], ['e3', 'Nf6'], ['Bb5', 'Bd6'], ['Na3', 'e4'], ['Nc4', 'Be7'], ['Bxc6', 'bxc6'], ['Ne2', 'O-O\n'], ['O-O', 'a5'], ['d3', 'a4'], ['Ng3', 'd5'], ['Ne5', 'Qe8'], ['dxe4', 'Nxe4'], ['Nd3', 'Bd6'], ['b4', 'Nxg3\n'], ['hxg3', 'a3'], ['Bd4', 'Ba6'], ['Re1', 'Bc4'], ['Nc5', 'f6'], ['f4', 'Qg6'], ['Kf2', 'Rfb8'], ['c3', 'Rb5\n'], ['g4', 'Bxc5'], ['Bxc5', 'Qe4'], ['Bd4', 'Rab8'], ['Qf3', 'h6'], ['Kg3', 'Re8'], ['Rad1', 'Qc2'], ['Qf2', 'Qxf2+\n'], ['Kxf2', 'Rbb8']]",1/2-1/2
79th Tata Steel GpA,Wijk aan Zee NED,2017.01.16,3.7,"Karjakin,Sergey","Van Wely,L",,,B09,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['f4', 'Bg7'], ['Bd3', 'O-O'], ['Nf3', 'Nc6'], ['e5', 'dxe5'], ['fxe5', 'Nd5\n'], ['Nxd5', 'Qxd5'], ['c3', 'Bg4'], ['Qe2', 'Rad8'], ['Be4', 'Qd7'], ['Be3', 'f6'], ['O-O-O', 'fxe5'], ['Qc4+', 'Kh8\n'], ['dxe5', 'Nxe5'], ['Nxe5', 'Qxd1+'], ['Rxd1', 'Rxd1+'], ['Kc2', 'Bxe5'], ['Bxg6', 'Rd6'], ['Qxg4', 'Rxg6\n'], ['Qe4', 'Bxh2'], ['Qxb7', 'a6'], ['a4', 'Bf4'], ['Bd4+', 'e5'], ['Bc5', 'Re8'], ['Qxc7', 'Rxg2+'], ['Kb1', 'Rg6\n'], ['Qf7', 'Ra8'], ['b4', 'Bh6'], ['b5', 'axb5'], ['axb5', 'Rc8'], ['Qd5', 'Bf8'], ['Bxf8', 'Rxf8'], ['Qxe5+', 'Kg8\n'], ['Kc2', 'h6'], ['c4', 'Rg5'], ['Qe6+', 'Kg7'], ['Kc3', 'Rf7'], ['b6', 'h5'], ['Kb4', 'h4'], ['c5', 'Rf1'], ['Qe4', 'Rgf5\n'], ['Qxh4', 'R5f4+'], ['Qxf4', 'Rxf4+'], ['Kb5', 'Rf1'], ['b7', 'Kf6'], ['c6', 'Rb1+'], ['Ka6', 'Rc1'], ['Kb6', '']]",1-0
79th Tata Steel GpA,Wijk aan Zee NED,2017.01.17,4.6,"Harikrishna,P","Karjakin,Sergey",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['O-O', 'Nf6'], ['d3', 'O-O'], ['h3', 'd6'], ['c3', 'a6'], ['Re1', 'Ba7\n'], ['Bb3', 'Re8'], ['Nbd2', 'Be6'], ['Nf1', 'h6'], ['Be3', 'Bxe3'], ['Nxe3', 'Qd7'], ['Nh2', 'Bxb3'], ['axb3', 'Ne7\n'], ['b4', 'd5'], ['Nhg4', 'Nxg4'], ['Qxg4', 'Rad8'], ['exd5', 'Qxg4'], ['hxg4', 'Nxd5'], ['Nxd5', 'Rxd5\n'], ['d4', 'Kf8'], ['dxe5', 'Rexe5'], ['Rxe5', 'Rxe5'], ['Kf1', 'Ke7'], ['Rd1', 'h5'], ['gxh5', 'Rxh5'], ['Ke2', 'Re5+\n'], ['Kf1', 'Rh5'], ['Ke2', 'Re5+']]",1/2-1/2
79th Tata Steel GpA,Wijk aan Zee NED,2017.01.19,5.4,"Karjakin,Sergey","Adhiban,Baskaran",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'c5'], ['Nf3', 'Nc6'], ['Be3', 'Be7'], ['Qd2', 'a6\n'], ['a3', 'O-O'], ['dxc5', 'Nxc5'], ['Qf2', 'Nd7'], ['Nd4', 'Nxd4'], ['Bxd4', 'f6'], ['exf6', 'Bxf6'], ['Bxf6', 'Qxf6\n'], ['g3', 'g5'], ['O-O-O', 'gxf4'], ['Kb1', 'f3'], ['g4', 'Ne5'], ['g5', 'Qg7'], ['g6', 'hxg6'], ['Bd3', 'Bd7\n'], ['Rdg1', 'Nxd3'], ['cxd3', 'Rf5'], ['Rg4', 'Raf8'], ['Rhg1', 'Be8'], ['Nd1', 'Rh5'], ['h4', 'Re5'], ['Ne3', 'Bb5\n'], ['Rd4', 'Re4'], ['Rxg6', 'Bxd3+']]",0-1
